accCrosses,accLB,accThB,aerialsWon,age,assists,bigChanceCreated,blockShots,clearances,crosses,disp,dribbles,errorsSum,fatalError,finalThirdPass,finalThirdPassAcc,fouled,fouls,goals,interceptions,keyPasses,longBall,matchId,mins,offsideWon,offsides,passSucc,passes,penaltyScored,playerId,playerMainPosition,playerName,rate,redCards,seriousError,shots,shotsOT,teamId,teamName,thBall,totalTackles,unsTouches,yelCards
0,5,0,3,33,1,0,0,1,1,0,0,1,0,19,15,0,1,0,0,2,9,60321,74,0,0,86.44,59,0,291,中场,米尔纳,6.73,0,1,4,1,13,利物浦,0,0,0,0
0,5,0,3,33,1,0,0,1,1,0,0,1,0,19,15,0,1,0,0,2,9,60321,74,0,0,86.44,59,0,291,中场,米尔纳,6.73,0,1,4,1,13,利物浦,0,0,0,0
0,5,0,2,28,0,0,0,2,0,0,0,0,0,4,2,0,1,0,2,0,7,60320,90,0,0,77.42,31,0,6223,中后卫,维利·博利,6.71,0,0,0,0,269,狼队,0,3,0,0
1,0,0,0,30,0,1,0,0,1,5,1,0,0,6,6,2,0,0,0,2,0,60322,90,0,1,84.62,13,0,128,前腰,西古德森,6.71,0,0,1,0,14,埃弗顿,0,1,0,0
0,0,0,0,23,0,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,4,60313,90,0,0,81.25,32,0,2062,中后卫,克里斯滕森,6.7,0,0,0,0,1,切尔西,0,2,2,0
0,3,0,2,32,0,0,2,7,0,0,0,0,0,12,6,0,1,0,1,0,9,60314,90,1,0,80.0,60,0,2701,中后卫,大卫·路易斯,6.7,0,0,0,0,12,阿森纳,1,1,1,1
1,2,0,4,27,0,0,0,7,1,0,0,0,0,5,1,0,0,0,2,1,8,60321,90,0,0,56.52,23,0,1868,中后卫,维斯特高,6.7,0,0,0,0,15,南安普顿,0,0,0,0
0,3,0,0,33,0,0,1,1,1,1,1,0,0,9,4,0,1,0,0,2,10,60313,90,1,0,73.91,46,0,1574,左后卫,富克斯,6.69,0,0,1,0,10,莱斯特城,0,4,2,0
0,6,0,2,27,0,0,2,2,0,0,1,0,0,8,5,1,2,0,2,0,9,60317,90,1,0,81.08,37,0,6891,中后卫,法比安·舍尔,6.68,0,0,1,1,4,纽卡斯尔,0,2,1,0
0,2,0,1,28,0,0,0,4,0,0,0,0,0,8,5,2,1,0,1,0,2,60321,90,0,0,85.0,40,0,4003,中场,维纳尔杜姆,6.67,0,0,0,0,13,利物浦,0,2,1,0
0,1,0,0,26,0,0,0,0,0,3,2,0,0,8,5,1,1,0,0,2,2,60322,90,0,0,83.33,36,0,817,中场,安德烈·戈麦斯,6.67,0,0,0,0,14,埃弗顿,0,1,1,1
1,1,0,0,32,0,0,0,0,3,4,1,0,0,10,6,2,2,0,1,2,3,60313,90,0,0,82.35,34,0,786,右边锋,佩德罗,6.65,0,0,1,0,1,切尔西,0,3,4,0
0,1,0,2,28,0,0,0,3,1,0,0,0,0,12,5,1,0,0,0,0,10,60318,90,0,0,47.83,23,0,6419,右后卫,亚当·史密斯,6.65,0,0,0,0,208,伯恩茅斯,0,3,0,0
0,0,0,1,26,0,0,0,0,0,2,2,0,0,17,13,1,1,0,0,0,0,60313,80,0,0,78.13,32,0,103,影子前锋,阿约泽·佩雷斯,6.65,0,0,2,1,10,莱斯特城,2,2,3,0
5,0,0,1,28,0,0,1,1,9,1,0,0,0,9,7,0,0,0,0,4,3,60314,72,0,0,60.0,15,0,10199,右边锋,古德蒙松,6.65,0,0,0,0,20,伯恩利,0,0,1,0
0,1,0,0,28,0,0,0,0,1,0,1,0,0,26,22,1,1,0,2,3,4,60316,90,0,0,86.36,66,0,1828,中场,京多安,6.64,0,0,2,0,11,曼城,1,0,0,0
0,8,0,0,31,0,0,0,2,0,0,0,0,0,6,2,0,0,0,0,0,16,60317,90,0,0,78.38,37,0,88,门将,克鲁尔,6.63,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,10,31,0,0,0,1,0,0,0,0,0,20,8,1,1,0,0,1,0,60322,90,0,0,44.0,25,0,6376,中锋,特洛伊·迪尼,6.63,0,0,2,1,207,沃特福德,0,1,1,0
0,1,1,0,25,0,1,0,0,6,4,2,0,0,15,11,0,1,0,0,2,1,60322,79,0,1,71.43,21,0,798,右边锋,德乌洛费乌,6.62,0,0,0,0,207,沃特福德,2,2,0,0
0,3,0,1,24,0,0,0,0,0,0,0,0,0,15,11,0,3,0,2,0,5,60318,90,0,0,83.87,31,0,9809,后腰,莱尔马,6.62,0,0,0,0,208,伯恩茅斯,0,3,1,0
0,4,0,1,21,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,6,60317,90,0,0,94.23,52,0,20673,中后卫,戈德弗雷,6.62,0,0,0,0,209,诺维奇,0,0,0,0
0,12,0,3,26,0,0,1,2,0,1,0,0,0,20,15,3,2,0,1,1,16,60320,90,0,0,84.21,95,0,2112,中场,博格巴,6.62,0,0,2,1,2,曼联,0,0,1,0
2,3,0,1,33,0,0,1,3,4,0,0,1,0,11,7,0,0,0,1,2,8,60318,90,0,0,81.48,27,0,6414,左后卫,查理·丹尼尔斯,6.61,0,1,0,0,208,伯恩茅斯,0,1,1,0
0,0,0,2,31,0,0,0,0,0,2,0,0,0,12,9,1,0,0,0,0,0,60319,89,0,0,75.0,20,0,11267,中锋,麦克戈尔德里克,6.61,0,0,2,1,507,谢菲尔德联,0,3,2,0
0,0,0,4,22,0,0,0,0,1,4,0,0,0,7,1,2,0,0,2,0,2,60322,63,0,0,33.33,15,0,8200,左边锋,理查尔里森,6.6,0,0,3,0,14,埃弗顿,0,1,0,0
1,1,0,0,27,0,1,1,0,1,0,0,0,0,5,1,0,3,0,1,1,4,60321,64,0,0,65.22,23,0,7,后腰,罗梅乌,6.6,0,0,0,0,15,南安普顿,0,4,0,1
1,0,0,3,24,0,0,0,0,6,1,0,0,0,11,8,0,0,0,0,0,2,60318,75,0,3,80.95,21,0,3791,右边锋,埃尔加齐,6.59,0,0,3,0,7,阿斯顿维拉,1,1,0,0
0,4,0,0,31,0,0,0,0,0,0,1,0,0,9,6,1,4,0,2,0,6,60322,83,0,0,86.84,38,0,80,后腰,卡普埃,6.59,0,0,2,1,207,沃特福德,0,2,1,1
0,2,0,2,25,0,0,0,2,0,1,0,0,0,3,2,0,0,0,0,0,3,60320,90,0,0,93.06,72,0,7506,中后卫,林德洛夫,6.58,0,0,0,0,2,曼联,0,3,0,0
0,4,0,4,22,0,0,0,1,1,2,0,0,0,16,10,4,0,0,1,0,8,60320,90,0,0,85.92,71,0,22156,中场,麦克托米奈,6.56,0,0,2,0,2,曼联,0,2,3,0
0,1,0,2,26,0,0,0,2,0,0,0,0,0,7,2,1,0,0,0,0,4,60314,90,3,0,68.42,19,0,6470,中后卫,塔科夫斯基,6.56,0,0,1,0,20,伯恩利,0,4,0,0
0,4,0,1,30,0,0,3,6,0,0,0,0,0,4,1,0,0,0,1,0,11,60316,90,0,0,86.25,80,0,542,中后卫,阿尔德韦雷尔德,6.55,0,0,0,0,3,热刺,0,0,1,0
0,0,0,0,21,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,60317,16,0,0,100.0,10,0,24869,中场,朗斯塔夫,6.54,0,0,0,0,4,纽卡斯尔,0,0,0,1
0,2,0,1,22,0,0,0,0,1,0,1,0,0,16,9,3,1,0,3,0,4,60313,90,0,0,66.67,42,0,17306,中场,蒂莱曼斯,6.54,0,0,3,1,10,莱斯特城,0,0,4,0
0,0,0,3,29,0,0,1,2,0,0,1,0,0,10,3,0,1,0,1,0,6,60319,90,0,0,81.03,58,0,329,中后卫,马丁·凯利,6.54,0,0,0,0,19,水晶宫,0,1,0,0
0,1,0,1,25,0,0,0,0,0,1,1,0,0,14,8,0,1,0,1,2,3,60321,90,0,1,71.43,21,0,6402,左边锋,雷蒙德,6.53,0,0,2,0,15,南安普顿,0,1,1,0
0,7,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,60317,90,0,0,57.14,21,0,17340,门将,杜布拉夫卡,6.53,0,0,0,0,4,纽卡斯尔,0,0,0,0
0,5,0,0,34,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,32,60315,90,0,0,18.18,33,0,119,门将,法比安斯基,6.53,0,0,0,0,16,西汉姆联,0,1,0,0
0,2,0,1,27,0,0,0,1,3,2,0,0,0,14,9,1,3,0,3,1,3,60319,61,0,0,73.68,19,0,11196,前腰,卢克·弗里曼,6.52,0,0,1,0,507,谢菲尔德联,0,1,1,1
0,2,0,1,22,0,0,0,0,4,1,0,0,0,28,24,0,0,0,1,1,6,60316,90,0,0,94.03,67,0,8013,左后卫,津琴科,6.52,0,0,2,2,11,曼城,0,1,1,0
0,3,0,4,27,0,0,0,2,0,0,0,0,0,6,4,1,0,0,0,0,3,60315,90,1,0,85.19,54,0,354,中后卫,肖恩·达菲,6.51,0,0,1,0,263,布莱顿,0,1,0,0
0,5,0,0,24,0,0,0,2,3,0,2,0,0,11,4,0,2,0,0,0,9,60321,90,0,0,74.36,39,0,1551,中场,赫伊别尔,6.49,0,0,3,1,15,南安普顿,1,2,3,0
0,5,0,0,26,0,0,1,3,0,0,0,0,0,5,3,0,2,0,1,0,13,60320,90,1,0,59.38,32,0,11125,中后卫,康诺·考迪,6.48,0,0,0,0,269,狼队,0,4,0,0
0,0,0,1,30,0,0,0,1,1,1,2,0,0,3,3,0,0,0,0,0,1,60316,90,0,1,81.25,32,0,95,中场,穆萨·西索科,6.47,0,0,0,0,3,热刺,0,0,1,0
0,1,0,1,28,0,0,0,0,0,0,0,0,0,6,1,2,0,0,1,0,3,60319,20,0,0,64.29,14,0,357,中场,麦卡锡,6.46,0,0,0,0,19,水晶宫,0,3,0,1
0,1,0,0,22,0,0,2,1,0,2,2,1,0,5,3,1,0,0,1,0,5,60316,90,3,0,85.71,49,0,20661,右后卫,沃克-彼德斯,6.46,0,1,0,0,3,热刺,0,4,2,0
1,0,0,0,24,0,0,0,0,1,0,1,0,0,11,7,3,1,0,1,0,1,60322,67,0,0,60.0,20,0,10952,中场,威尔·休斯,6.46,0,0,0,0,207,沃特福德,0,2,0,0
0,0,0,2,21,0,0,0,0,2,6,1,0,0,11,9,1,1,0,0,0,0,60313,71,0,0,85.71,21,0,6874,右边锋,普利西奇,6.45,0,0,0,0,1,切尔西,0,3,3,0
2,2,0,3,28,0,0,0,1,8,3,0,0,0,16,9,0,3,0,0,1,7,60319,90,0,0,83.64,55,0,12247,后腰,米利沃耶维奇,6.42,0,0,1,0,19,水晶宫,0,2,2,0
0,0,0,3,35,0,1,0,0,0,2,0,0,0,6,4,2,2,0,0,1,0,60315,74,0,0,76.92,13,0,480,中锋,格伦·穆雷,6.42,0,0,1,0,263,布莱顿,0,1,2,0
0,6,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,60315,90,0,0,80.0,25,0,6510,门将,马修·瑞安,6.41,0,0,0,0,263,布莱顿,0,0,0,0
0,6,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,60315,90,0,0,80.0,25,0,6510,门将,马修·瑞安,6.41,0,0,0,0,263,布莱顿,0,0,0,0
1,1,0,1,24,0,0,0,0,4,2,1,0,0,13,11,1,2,0,0,0,1,60318,87,0,0,86.96,23,0,11800,左边锋,特雷泽盖,6.4,0,0,3,1,7,阿斯顿维拉,0,1,4,0
0,0,0,1,19,0,0,0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,60322,18,0,0,100.0,5,0,20774,中锋,莫伊塞·基恩,6.39,0,0,2,0,14,埃弗顿,0,0,1,0
0,4,0,1,29,0,0,1,2,3,0,0,0,0,21,12,1,2,0,0,2,7,60314,90,0,0,69.05,42,0,179,后腰,韦斯特伍德,6.38,0,0,1,0,20,伯恩利,0,1,0,0
0,1,0,2,29,0,0,2,2,2,1,0,0,0,1,0,4,1,0,0,0,1,60316,90,0,0,80.0,45,0,76,左后卫,丹尼·罗斯,6.35,0,0,0,0,3,热刺,0,1,0,0
0,3,0,0,21,0,0,0,0,0,1,0,0,0,6,2,1,1,0,2,1,4,60313,73,0,0,61.54,26,0,11279,后腰,哈姆扎·乔杜里,6.35,0,0,1,0,10,莱斯特城,0,1,1,0
2,1,0,0,25,0,0,0,0,5,1,0,0,0,16,15,2,0,0,0,2,1,60318,90,0,0,95.45,22,0,6426,左边锋,瑞安·弗雷泽,6.34,0,0,2,1,208,伯恩茅斯,0,0,4,0
0,1,0,0,21,0,0,0,0,6,1,1,0,0,17,13,6,1,0,1,0,1,60320,89,0,0,83.33,30,0,20677,左边锋,丹尼尔·詹姆斯,6.34,0,0,1,0,2,曼联,0,1,2,1
0,1,0,0,26,0,0,0,0,0,2,2,0,0,15,11,5,1,0,0,1,2,60319,90,0,1,79.17,24,0,53,右边锋,扎哈,6.34,0,0,1,0,19,水晶宫,0,0,1,0
0,0,0,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,60319,1,0,0,100.0,2,0,352,中后卫,贾吉尔卡,6.34,0,0,0,0,507,谢菲尔德联,0,0,0,0
0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,60313,17,0,0,66.67,9,0,10842,中场,普拉埃特,6.34,0,0,0,0,10,莱斯特城,0,3,0,0
0,0,0,2,24,0,0,1,0,0,1,0,0,0,7,6,1,1,0,0,0,1,60319,65,0,0,75.0,16,0,1578,前腰,马克斯·迈尔,6.33,0,0,0,0,19,水晶宫,0,2,1,0
0,1,0,1,31,0,0,0,1,0,2,0,0,0,9,7,1,1,0,1,0,3,60319,82,0,0,82.86,35,0,6162,中场,麦克阿瑟,6.32,0,0,0,0,19,水晶宫,0,3,1,0
0,0,0,0,23,0,0,0,1,2,1,2,0,0,7,3,1,1,0,0,0,1,60315,77,0,0,66.67,21,0,6588,前腰,弗纳尔斯,6.32,0,0,1,0,16,西汉姆联,0,2,2,0
0,0,0,0,27,0,0,0,0,2,2,0,0,0,8,5,0,0,0,0,1,0,60321,79,0,1,66.67,12,0,25,右边锋,萨拉赫,6.29,0,0,3,1,13,利物浦,0,0,1,0
0,0,0,4,23,0,0,0,3,0,4,1,0,0,6,1,0,1,0,1,0,1,60319,34,0,0,30.0,10,0,11376,中锋,麦克伯尼,6.29,0,0,2,0,507,谢菲尔德联,0,0,4,0
0,4,0,1,27,0,0,1,0,0,0,1,0,0,15,9,0,2,0,0,0,7,60313,71,0,0,75.56,45,0,2409,后腰,若日尼奥,6.29,0,0,1,0,1,切尔西,1,2,0,1
0,0,0,1,26,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,0,0,60319,25,0,0,66.67,6,0,247,左中场,施鲁普,6.28,0,0,1,1,19,水晶宫,0,0,1,0
0,1,0,1,22,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,60318,14,0,0,100.0,5,0,7783,中锋,索兰克,6.28,0,0,0,0,208,伯恩茅斯,0,0,0,0
0,0,0,0,27,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,1,3,60316,91,0,0,78.38,37,0,67,前腰,埃里克森,6.28,0,0,0,0,3,热刺,0,2,3,0
0,0,0,1,28,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,60322,23,0,0,71.43,7,0,41,中锋,维尔贝克,6.27,0,0,0,0,207,沃特福德,0,3,3,0
0,3,0,2,25,0,0,1,2,0,0,0,0,0,1,1,0,1,0,2,0,3,60317,90,0,0,89.29,28,0,6328,中后卫,拉塞尔斯,6.27,0,0,0,0,4,纽卡斯尔,0,1,0,0
0,0,0,1,26,0,0,0,0,0,2,0,0,0,13,11,0,1,0,1,0,1,60320,81,0,0,87.18,39,0,6154,右边锋,林加德,6.26,0,0,0,0,2,曼联,0,2,3,0
1,0,0,0,28,0,0,0,0,1,0,0,0,0,10,7,0,0,0,0,1,1,60319,29,0,0,64.29,14,0,17838,中场,约翰·弗莱克,6.26,0,0,1,0,507,谢菲尔德联,0,0,0,0
0,5,0,2,31,0,0,0,4,0,0,0,0,0,7,5,0,0,0,0,0,8,60321,90,1,0,75.0,28,0,386,中后卫,吉田麻也,6.24,0,0,2,1,15,南安普顿,0,1,0,0
1,1,0,0,30,0,0,0,3,1,1,0,0,0,13,9,0,1,0,0,1,4,60318,90,1,0,83.02,53,0,123,左后卫,尼尔·泰勒,6.22,0,0,2,0,7,阿斯顿维拉,0,1,0,0
0,0,0,0,19,0,0,0,0,1,2,0,0,0,5,5,0,2,0,0,1,0,60314,45,0,1,90.0,10,0,26285,右边锋,赖斯·尼尔森,6.22,0,0,2,1,12,阿森纳,0,0,0,0
0,0,0,0,28,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,1,1,60318,15,0,0,72.73,11,0,918,右边锋,霍塔,6.22,0,0,1,1,7,阿斯顿维拉,0,0,1,0
1,0,0,1,24,0,1,0,2,3,2,1,0,0,7,2,1,0,0,0,1,2,60317,90,0,1,61.9,21,0,6268,后腰,伊萨克·海登,6.21,0,0,1,0,4,纽卡斯尔,0,2,2,0
0,0,0,1,26,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,60315,16,0,0,100.0,2,0,8937,中锋,安多内,6.21,0,0,0,0,263,布莱顿,0,0,1,0
0,0,0,0,29,0,0,0,2,1,2,2,0,0,4,4,0,1,0,0,0,0,60315,45,0,2,100.0,8,0,6321,右边锋,迈克尔·安东尼奥,6.21,0,0,3,1,16,西汉姆联,0,0,3,0
1,0,0,1,24,0,1,0,2,3,2,1,0,0,7,2,1,0,0,0,1,2,60317,90,0,1,61.9,21,0,6268,后腰,伊萨克·海登,6.21,0,0,1,0,4,纽卡斯尔,0,2,2,0
0,1,0,1,31,0,0,0,0,2,0,0,0,0,5,4,1,0,0,0,0,1,60313,19,0,1,72.73,11,0,10,右边锋,威廉,6.2,0,0,1,0,1,切尔西,0,1,0,0
0,0,0,1,23,0,0,0,1,2,0,2,0,0,8,4,1,0,0,0,1,0,60321,68,0,1,61.54,13,0,11227,中锋,切·亚当斯,6.2,0,0,2,0,15,南安普顿,0,0,3,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,60314,7,0,0,83.33,6,0,7080,后腰,托雷拉,6.19,0,0,1,1,12,阿森纳,0,0,0,0
0,0,0,0,25,0,0,0,0,0,1,1,0,0,3,2,0,0,0,1,0,0,60313,19,0,0,75.0,8,0,2452,中场,科瓦契奇,6.19,0,0,0,0,1,切尔西,0,0,0,0
0,0,0,0,26,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,60316,90,0,0,76.92,13,0,86,中锋,哈里·凯恩,6.18,0,0,1,0,3,热刺,0,0,2,0
0,0,0,0,21,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,0,60321,13,0,0,100.0,6,0,20596,左边锋,穆萨·杰内波,6.18,0,0,0,0,15,南安普顿,0,1,1,1
0,0,0,1,27,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,60315,45,0,0,90.0,10,0,315,中场,威尔希尔,6.18,0,0,0,0,16,西汉姆联,0,0,0,0
1,2,0,1,30,0,0,0,2,1,0,1,0,0,8,7,1,0,0,0,0,3,60317,74,0,0,92.59,27,0,126,后腰,寄诚庸,6.17,0,0,0,0,4,纽卡斯尔,0,0,1,0
0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,60314,18,0,0,75.0,4,0,69,右边锋,列侬,6.16,0,0,0,0,20,伯恩利,0,1,0,0
0,0,0,1,25,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,60321,16,0,0,57.14,7,0,2983,后腰,法比尼奥,6.16,0,0,0,0,13,利物浦,0,1,0,0
1,1,0,0,30,0,0,0,2,8,0,0,0,0,10,5,0,1,0,0,1,9,60314,90,0,0,54.55,22,0,178,右后卫,马修·洛顿,6.15,0,0,1,0,20,伯恩利,0,2,0,0
0,0,0,0,24,0,0,0,0,2,1,0,0,0,6,5,1,0,0,0,0,0,60319,56,0,0,76.92,13,0,6353,左边锋,卡勒姆·罗宾逊,6.15,0,0,2,0,507,谢菲尔德联,0,1,3,0
0,2,0,0,19,0,0,0,1,1,0,0,0,0,15,12,3,2,0,0,1,3,60317,90,0,0,87.04,54,0,51375,右后卫,马克斯·阿伦斯,6.15,0,0,1,0,209,诺维奇,0,0,2,1
1,5,0,1,20,0,1,0,2,14,0,0,0,0,18,12,0,2,0,0,2,11,60321,90,1,0,60.87,46,0,19145,右后卫,特伦特·阿诺德,6.14,0,0,0,0,13,利物浦,1,0,0,1
0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,60320,1,0,0,80.0,5,0,55834,中锋,梅森·格林伍德,6.14,0,0,0,0,2,曼联,0,1,0,0
0,1,0,0,23,0,0,1,2,0,0,0,0,0,5,3,1,0,0,0,0,2,60316,56,0,0,91.67,48,0,10753,中场,温克斯,6.14,0,0,0,0,3,热刺,0,0,0,0
0,2,0,0,22,0,0,0,0,1,4,0,0,0,9,7,2,2,0,1,1,2,60320,86,0,0,83.33,24,0,7613,左边锋,迪奥戈·若塔,6.13,0,0,0,0,269,狼队,0,1,3,0
0,0,0,1,27,0,0,0,0,0,1,0,0,0,10,9,0,0,0,0,1,0,60314,61,0,0,91.67,12,0,266,中锋,克里斯·伍德,6.13,0,0,0,0,20,伯恩利,0,0,3,0
1,0,0,1,23,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,0,1,60315,23,0,0,85.71,7,0,2809,中锋,尼尔·莫派,6.13,0,0,2,0,263,布莱顿,0,1,1,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,60318,45,0,0,77.78,18,0,6418,中场,安德鲁·苏尔曼,6.12,0,0,0,0,208,伯恩茅斯,0,2,0,0
0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,60322,7,0,0,100.0,1,0,6477,中锋,安德烈·格雷,6.09,0,0,0,0,207,沃特福德,0,0,0,0
0,1,0,3,24,0,0,0,0,0,2,0,0,0,7,6,0,1,0,0,0,1,60320,90,0,0,75.86,29,0,11910,后腰,登东克尔,6.09,0,0,1,0,269,狼队,0,1,2,0
0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,60313,10,0,0,87.5,8,0,251,右中场,奥尔布莱顿,6.09,0,0,0,0,10,莱斯特城,0,0,0,0
0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60316,0,0,0,0.0,0,0,54305,后腰,奥利弗·斯基普,6.08,0,0,0,0,3,热刺,0,0,0,0
0,1,0,2,21,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,60313,29,0,0,87.5,8,0,11214,中锋,亚伯拉罕,6.07,0,0,2,0,1,切尔西,0,0,0,0
0,7,0,2,36,0,0,0,0,0,0,0,0,0,12,3,1,0,0,0,0,26,60322,90,0,0,44.12,34,0,199,门将,本·福斯特,6.06,0,0,0,0,207,沃特福德,0,0,0,0
0,0,0,1,30,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,60322,11,0,0,50.0,6,0,47,中场,克莱维利,6.05,0,0,0,0,207,沃特福德,0,1,0,0
0,0,0,2,21,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,60318,3,0,0,33.33,3,0,20662,中锋,凯南·戴维斯,6.05,0,0,0,0,7,阿斯顿维拉,0,0,2,0
0,5,0,0,28,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,60320,90,0,0,88.89,18,0,29,门将,德赫亚,6.05,0,0,0,0,2,曼联,0,0,0,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60316,5,0,0,100.0,1,0,8490,中场,洛·塞尔索,6.04,0,0,0,0,3,热刺,0,0,0,0
0,0,0,0,26,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,60314,19,0,1,100.0,4,0,1573,左后卫,科拉希纳茨,6.04,0,0,0,0,12,阿森纳,0,0,1,0
0,0,0,0,30,0,0,0,0,1,2,1,0,0,3,2,0,0,0,0,0,0,60322,27,0,2,50.0,4,0,321,右边锋,沃尔科特,6.03,0,0,0,0,14,埃弗顿,0,0,0,0
0,1,0,0,25,0,0,0,0,0,0,1,0,0,6,4,1,0,0,0,0,1,60317,90,0,0,75.0,24,0,8503,前腰,阿尔米隆,6.03,0,0,1,0,4,纽卡斯尔,0,0,3,0
0,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60317,0,0,0,66.67,3,0,6318,右后卫,拜拉姆,6.02,0,0,0,0,209,诺维奇,0,0,0,0
0,1,0,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,60317,6,0,0,100.0,7,0,2040,中场,弗兰契奇,6.01,0,0,1,0,209,诺维奇,0,0,0,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60315,7,0,0,50.0,2,0,974,后腰,卡洛斯·桑切斯,6.0,0,0,0,0,16,西汉姆联,0,0,0,0
0,0,0,2,30,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,60314,29,0,0,25.0,4,0,392,中锋,杰伊·罗德里格斯,6.0,0,0,1,0,20,伯恩利,0,0,0,0
0,0,0,0,31,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,60320,9,0,0,85.71,7,0,49,前腰,胡安·马塔,6.0,0,0,0,0,2,曼联,0,0,0,0
0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,60320,1,0,0,75.0,4,0,6273,前腰,佩雷拉,5.99,0,0,0,0,2,曼联,0,0,0,0
0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60321,1,0,0,50.0,4,0,331,中场,亨德森,5.99,0,0,0,0,13,利物浦,1,0,0,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,60316,12,0,0,75.0,4,0,292,前腰,大卫·席尔瓦,5.99,0,0,0,0,11,曼城,0,0,0,0
0,1,0,1,24,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,2,60321,11,0,0,50.0,6,0,3047,中锋,奥里吉,5.98,0,0,0,0,13,利物浦,0,0,0,0
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60320,0,0,0,0.0,0,0,19552,中锋,库特罗内,5.98,0,0,0,0,269,狼队,0,0,0,0
0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,60321,22,0,0,87.5,8,0,18666,中场,阿姆斯特朗,5.95,0,0,0,0,15,南安普顿,0,0,1,0
0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,60319,8,0,0,60.0,5,0,440,中锋,维克汉姆,5.94,0,0,0,0,19,水晶宫,0,0,0,0
0,0,0,0,28,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,60316,10,0,0,87.5,8,0,263,右边锋,马赫雷斯,5.94,0,0,0,0,11,曼城,0,0,0,0
0,0,0,0,19,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,60320,4,0,0,75.0,4,0,22239,右边锋,佩德罗·内托,5.93,0,0,0,0,269,狼队,0,0,1,0
0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,60317,3,0,0,71.43,7,0,6392,后腰,亚历山大·特泰,5.93,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,0,25,0,0,1,2,3,0,0,0,0,4,4,1,0,0,1,0,2,60317,90,0,0,83.33,18,0,7134,右后卫,克拉夫特,5.92,0,0,1,0,4,纽卡斯尔,0,1,1,0
