accCrosses,accLB,accThB,aerialsWon,age,assists,bigChanceCreated,blockShots,clearances,crosses,disp,dribbles,errorsSum,fatalError,finalThirdPass,finalThirdPassAcc,fouled,fouls,goals,interceptions,keyPasses,longBall,matchId,mins,offsideWon,offsides,passSucc,passes,penaltyScored,playerId,playerMainPosition,playerName,rate,redCards,seriousError,shots,shotsOT,teamId,teamName,thBall,totalTackles,unsTouches,yelCards
0,0,0,4,23,0,0,0,0,0,4,1,0,0,4,3,1,0,0,0,1,0,60332,74,0,0,66.67,12,0,2809,中锋,尼尔·莫派,6.69,0,0,4,1,263,布莱顿,0,1,4,0
2,3,0,2,26,0,0,0,0,8,0,0,0,0,25,21,1,3,0,0,4,3,60324,90,1,0,84.48,58,0,2690,左后卫,迪涅,6.68,0,0,2,0,14,埃弗顿,0,3,1,0
0,6,0,2,27,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,31,60329,90,0,0,21.88,32,0,10198,门将,尼克·波普,6.68,0,0,0,0,20,伯恩利,0,0,0,0
0,0,0,3,23,0,0,0,1,0,0,1,0,0,5,3,3,1,0,0,0,0,60329,14,0,0,72.73,11,0,6352,右边锋,阿达马·特劳雷,6.67,0,0,1,0,269,狼队,0,0,0,0
0,6,0,5,26,0,0,0,0,0,4,1,0,0,40,29,0,2,0,0,2,10,60326,90,0,0,80.49,82,0,2112,中场,博格巴,6.67,0,0,4,0,2,曼联,0,3,2,0
0,7,0,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,60329,90,0,0,65.22,23,0,3269,门将,帕特里西奥,6.66,0,0,0,0,269,狼队,0,0,0,0
0,0,0,5,23,0,0,0,3,0,0,0,0,0,4,4,0,3,0,1,0,0,60330,90,2,0,90.14,71,0,9676,中后卫,达文森·桑切斯,6.66,0,0,0,0,3,热刺,0,1,0,0
0,2,0,1,21,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,5,60330,90,0,0,53.85,13,0,24869,中场,朗斯塔夫,6.66,0,0,1,1,4,纽卡斯尔,0,2,2,0
1,0,0,0,27,0,0,0,0,3,3,2,0,0,39,36,1,1,0,0,2,1,60330,90,0,0,92.73,55,0,1624,左边锋,孙兴慜,6.64,0,0,6,2,3,热刺,0,0,5,0
0,2,0,1,28,0,0,0,4,2,0,0,0,0,6,2,2,3,0,4,1,5,60326,90,0,0,58.06,31,0,12247,后腰,米利沃耶维奇,6.63,0,0,0,0,19,水晶宫,0,3,1,1
2,4,0,0,22,0,0,0,1,2,3,0,0,0,17,15,2,1,0,2,2,6,60325,89,0,1,89.58,48,0,17306,中场,蒂莱曼斯,6.63,0,0,1,0,10,莱斯特城,0,0,1,0
3,2,0,2,33,0,0,0,0,3,0,0,0,0,16,15,1,0,0,0,2,3,60329,59,0,0,85.71,42,0,2986,中场,穆蒂尼奥,6.63,0,0,0,0,269,狼队,0,1,0,0
0,2,0,2,29,0,0,1,8,0,0,0,0,0,2,0,0,1,0,0,0,4,60326,90,0,0,57.14,14,0,329,中后卫,马丁·凯利,6.62,0,0,0,0,19,水晶宫,0,1,0,0
0,1,0,5,30,0,1,0,1,3,0,1,0,0,21,15,2,1,0,1,2,1,60324,90,1,0,73.47,49,0,355,右后卫,科尔曼,6.62,0,0,0,0,14,埃弗顿,0,1,2,1
0,5,0,6,27,0,0,0,1,0,0,0,0,0,10,5,1,1,0,4,0,9,60332,90,0,0,73.58,53,0,354,中后卫,肖恩·达菲,6.62,0,0,0,0,263,布莱顿,0,1,1,0
0,0,0,3,31,0,0,0,8,0,0,0,0,0,7,2,1,0,0,0,0,6,60325,90,0,0,79.25,53,0,31,中后卫,乔尼·埃文斯,6.62,0,0,0,0,10,莱斯特城,0,0,1,0
1,0,0,0,29,0,0,0,0,1,2,0,0,0,3,2,2,0,0,1,1,0,60331,35,0,0,71.43,7,0,6321,右边锋,迈克尔·安东尼奥,6.61,0,0,2,2,16,西汉姆联,0,0,1,0
0,1,0,1,30,0,0,0,1,3,0,1,0,0,20,16,1,0,0,0,3,3,60331,86,0,0,81.25,32,0,47,中场,克莱维利,6.6,0,0,3,0,207,沃特福德,0,2,0,0
0,13,1,1,22,0,0,0,0,3,0,0,0,0,28,17,0,1,0,0,2,20,60329,90,0,0,74.7,83,0,3260,后腰,内维斯,6.6,0,0,5,1,269,狼队,1,1,0,0
0,2,0,3,26,0,0,1,3,0,0,0,0,0,7,4,0,0,0,3,0,7,60325,90,3,0,74.19,31,0,11164,中后卫,约翰·伊根,6.59,0,0,0,0,507,谢菲尔德联,0,1,1,0
0,0,0,3,27,0,0,0,0,1,4,2,0,0,13,7,1,1,0,0,1,0,60327,90,0,1,64.71,17,0,6429,影子前锋,约书亚·金,6.59,0,0,1,1,208,伯恩茅斯,0,4,7,0
0,2,0,0,27,0,0,0,0,0,0,1,0,0,12,9,1,1,0,0,0,2,60332,90,0,0,90.7,43,0,7,后腰,罗梅乌,6.58,0,0,0,0,15,南安普顿,0,1,1,0
0,3,0,2,31,0,0,0,0,0,1,0,0,0,16,11,3,1,0,4,0,6,60331,90,0,0,87.5,72,0,80,后腰,卡普埃,6.58,0,0,1,0,207,沃特福德,0,1,0,0
0,0,0,2,20,0,0,0,3,0,1,0,0,0,5,2,2,0,0,0,0,3,60332,53,1,0,46.67,15,0,55393,右后卫,扬·瓦莱里,6.57,0,0,0,0,15,南安普顿,0,1,1,0
0,3,0,0,28,0,0,0,1,1,0,2,0,0,11,8,1,1,0,1,0,7,60332,90,0,0,78.38,37,0,3834,中场,普罗佩尔,6.57,0,0,2,1,263,布莱顿,0,3,4,0
0,7,0,0,32,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,15,60325,90,0,0,77.14,35,0,243,门将,舒梅切尔,6.56,0,0,0,0,10,莱斯特城,0,0,0,0
0,0,0,1,23,0,0,0,2,0,2,1,0,0,7,3,0,0,0,0,1,1,60332,80,0,0,58.33,12,0,11227,中锋,切·亚当斯,6.56,0,0,2,0,15,南安普顿,0,0,2,0
0,1,0,1,28,0,0,0,0,1,0,1,0,0,7,5,2,1,0,3,0,5,60332,90,0,0,71.05,38,0,792,右后卫,蒙托亚,6.54,0,0,1,0,263,布莱顿,0,3,2,1
0,3,0,1,24,0,0,0,0,0,1,0,0,0,17,8,0,4,0,1,0,10,60332,90,0,0,79.71,69,0,1551,中场,赫伊别尔,6.53,0,0,0,0,15,南安普顿,0,2,3,1
3,2,0,1,35,0,0,0,2,13,1,0,0,0,12,9,1,1,0,0,3,4,60331,90,0,0,80.0,40,0,6143,左后卫,霍莱巴斯,6.52,0,0,0,0,207,沃特福德,0,3,0,1
1,2,0,5,25,0,0,1,2,1,0,0,0,0,11,8,0,0,0,1,1,4,60325,90,1,0,83.33,42,0,17830,中后卫,杰克·奥康奈尔,6.51,0,0,1,0,507,谢菲尔德联,0,0,1,0
0,1,0,1,28,0,0,0,0,3,0,0,0,0,3,2,0,0,0,2,1,1,60329,66,0,0,72.73,11,0,10199,右边锋,古德蒙松,6.51,0,0,1,0,20,伯恩利,0,0,2,0
0,3,0,0,24,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,10,60328,90,0,0,70.83,24,0,597,门将,凯帕,6.5,0,0,0,0,1,切尔西,0,0,0,0
0,1,0,3,19,0,0,0,0,2,0,1,0,0,14,11,1,2,0,1,2,2,60329,67,0,0,90.24,41,0,20684,中场,摩根·怀特,6.5,0,0,1,0,269,狼队,0,0,4,0
0,1,0,0,25,0,0,0,6,1,2,0,0,0,12,8,0,0,0,0,0,1,60325,90,1,0,81.25,48,0,3251,右后卫,里卡多·佩雷拉,6.49,0,0,0,0,10,莱斯特城,0,4,0,0
0,2,0,2,23,0,0,1,2,1,1,0,0,0,10,6,0,2,0,3,0,4,60327,90,0,0,81.48,27,0,11323,中场,菲利普·比林,6.49,0,0,0,0,208,伯恩茅斯,0,2,2,0
0,0,0,1,33,0,1,0,0,0,1,1,0,0,13,10,0,0,0,1,1,1,60325,36,0,0,70.59,17,0,394,中锋,比利·夏普,6.48,0,0,0,0,507,谢菲尔德联,0,0,0,0
0,0,0,4,22,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,60327,21,0,0,25.0,4,0,7783,中锋,索兰克,6.48,0,0,3,2,208,伯恩茅斯,0,0,0,0
0,1,0,3,28,0,0,2,7,0,0,1,0,0,10,4,0,0,0,0,1,5,60327,90,3,0,64.0,25,0,6409,中后卫,史蒂夫·库克,6.47,0,0,0,0,208,伯恩茅斯,0,0,0,0
0,1,1,0,21,0,0,0,0,4,0,3,0,0,22,13,2,0,0,1,1,2,60326,90,0,0,71.43,35,0,6274,中锋,拉什福德,6.44,0,0,4,1,2,曼联,1,0,4,0
0,4,0,1,26,0,0,3,4,0,1,0,0,0,13,9,1,2,0,0,0,6,60323,90,0,0,90.79,76,0,1634,后腰,扎卡,6.44,0,0,0,0,12,阿森纳,0,1,2,0
1,1,0,0,22,0,0,0,0,4,0,1,0,0,22,17,1,0,0,1,1,1,60330,62,1,1,88.52,61,0,20661,右后卫,沃克-彼德斯,6.42,0,0,0,0,3,热刺,0,1,1,0
0,0,0,3,31,0,0,1,4,0,0,0,1,0,6,4,0,1,0,0,0,5,60327,90,0,0,93.1,116,0,801,中后卫,奥塔门迪,6.42,0,1,2,0,11,曼城,0,1,1,1
0,2,0,2,31,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,19,60328,90,0,0,54.05,37,0,88,门将,克鲁尔,6.42,0,0,0,0,209,诺维奇,0,0,0,0
0,4,0,1,30,0,0,0,0,1,0,0,0,0,27,20,1,0,0,1,0,7,60330,90,1,0,90.53,95,0,542,中后卫,阿尔德韦雷尔德,6.41,0,0,0,0,3,热刺,0,2,0,0
0,1,0,6,26,0,0,0,1,0,1,0,0,0,6,4,0,1,0,1,1,3,60324,90,4,0,81.48,54,0,6165,中后卫,迈克尔·基恩,6.41,0,0,0,0,14,埃弗顿,0,1,0,0
0,0,0,0,25,0,0,0,1,1,1,0,0,0,7,6,3,2,0,2,0,0,60330,90,0,1,73.33,15,0,8503,前腰,阿尔米隆,6.41,0,0,2,0,4,纽卡斯尔,0,1,6,0
0,2,0,4,25,0,0,0,1,0,0,0,0,0,16,11,0,0,0,1,0,4,60326,90,0,0,87.5,88,0,7506,中后卫,林德洛夫,6.39,0,0,0,0,2,曼联,0,1,0,0
0,1,0,0,25,0,0,0,1,0,0,2,0,0,3,2,1,1,0,0,1,1,60325,64,0,0,77.78,18,0,10842,中场,普拉埃特,6.38,0,0,1,0,10,莱斯特城,0,0,2,0
0,0,0,0,27,0,0,0,1,0,0,1,0,0,5,3,1,0,0,1,0,1,60328,9,0,0,84.62,13,0,22335,中场,麦克莱恩,6.37,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,2,35,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60325,12,0,0,0.0,1,0,257,中后卫,摩根,6.37,0,0,0,0,10,莱斯特城,0,0,0,0
0,1,0,4,27,0,0,1,3,2,1,0,0,0,12,8,1,1,0,2,1,7,60332,90,0,1,75.0,48,0,11142,中后卫,丹·伯恩,6.37,0,0,0,0,263,布莱顿,0,0,0,0
0,2,0,1,26,0,0,3,1,2,0,0,0,0,13,11,0,1,0,0,0,5,60331,90,0,0,72.22,36,0,10989,右后卫,弗雷德里克斯,6.37,0,0,0,0,16,西汉姆联,0,1,1,0
1,0,0,1,21,0,0,2,3,2,1,1,0,0,10,8,0,1,0,3,0,3,60328,90,0,0,78.05,41,0,25333,左后卫,贾马尔·刘易斯,6.37,0,0,0,0,209,诺维奇,0,1,3,0
0,1,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60326,10,0,0,50.0,2,0,85,右边锋,汤森德,6.37,0,0,0,0,19,水晶宫,0,3,1,0
0,0,0,0,27,0,0,0,1,0,0,1,0,0,5,3,1,0,0,1,0,1,60328,9,0,0,84.62,13,0,22335,中场,麦克莱恩,6.37,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,0,23,0,0,0,1,0,2,0,0,0,6,4,0,0,0,1,0,0,60331,12,0,0,75.0,8,0,6588,前腰,弗纳尔斯,6.36,0,0,1,1,16,西汉姆联,0,1,0,0
1,3,0,0,33,0,0,0,1,3,1,0,0,0,9,7,0,1,0,0,0,9,60325,90,0,0,78.57,56,0,1574,左后卫,富克斯,6.36,0,0,1,0,10,莱斯特城,0,2,1,0
0,0,0,0,19,0,1,0,0,0,0,1,0,0,3,3,0,3,0,0,1,0,60324,28,0,0,100.0,5,0,20774,中锋,莫伊塞·基恩,6.34,0,0,0,0,14,埃弗顿,0,1,0,0
0,1,0,0,30,0,0,0,0,2,1,0,0,0,9,6,1,0,0,0,2,2,60323,90,0,1,77.27,22,0,1818,中锋,奥巴梅扬,6.34,0,0,2,0,12,阿森纳,1,2,1,0
0,0,0,3,24,0,0,0,2,1,1,0,0,0,9,5,1,3,0,2,1,0,60324,86,0,0,61.54,13,0,11800,左边锋,特雷泽盖,6.34,0,0,0,0,7,阿斯顿维拉,0,0,7,1
0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60330,90,0,0,100.0,16,0,56,门将,洛里,6.33,0,0,0,0,3,热刺,0,0,0,0
0,2,0,2,30,0,0,0,1,0,0,1,0,0,10,7,0,1,0,1,0,5,60329,90,0,0,72.41,29,0,390,后腰,杰克·科克,6.32,0,0,0,0,20,伯恩利,0,0,1,0
0,1,0,0,26,0,0,2,2,0,0,0,0,0,14,10,0,1,0,2,1,4,60328,81,0,0,87.69,65,0,1904,中场,莱特纳,6.31,0,0,0,0,209,诺维奇,0,1,1,0
0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,1,0,60327,11,0,0,77.78,9,0,263,右边锋,马赫雷斯,6.28,0,0,0,0,11,曼城,1,1,0,0
0,1,0,6,22,0,0,0,1,0,0,1,0,0,8,6,2,4,0,0,0,1,60324,90,0,0,66.67,18,0,20703,中锋,莱文,6.26,0,0,1,0,14,埃弗顿,0,0,5,1
0,0,0,1,23,0,0,0,1,0,2,0,0,0,6,6,1,2,0,1,0,0,60327,32,0,0,94.29,35,0,10645,后腰,罗德里,6.26,0,0,1,0,11,曼城,0,0,2,0
0,1,0,1,25,0,0,1,1,6,1,1,0,0,16,15,1,1,0,1,0,1,60329,90,0,0,87.23,47,0,905,左后卫,乔尼·卡斯特罗,6.25,0,0,2,0,269,狼队,0,1,1,0
0,8,0,1,29,0,0,0,2,0,0,0,0,0,16,12,1,2,0,0,0,11,60327,90,0,1,87.65,81,0,78,右后卫,凯尔·沃克,6.25,0,0,1,0,11,曼城,0,0,2,1
0,1,0,0,30,0,0,0,0,0,3,2,0,0,12,10,0,0,0,0,2,1,60324,61,0,0,81.48,27,0,128,前腰,西古德森,6.25,0,0,1,0,14,埃弗顿,0,0,1,0
0,3,0,4,30,0,0,0,4,0,1,0,0,0,4,0,0,1,0,0,0,6,60331,90,1,0,84.0,50,0,6365,中后卫,卡斯卡特,6.24,0,0,0,0,207,沃特福德,0,3,0,0
0,1,0,0,28,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,2,60323,90,2,0,92.86,28,0,6306,中后卫,范迪克,6.24,0,0,1,0,13,利物浦,0,0,0,0
0,0,0,0,19,0,0,0,0,2,1,1,0,0,5,3,0,0,0,0,0,0,60329,23,0,0,78.57,14,0,22239,右边锋,佩德罗·内托,6.24,0,0,0,0,269,狼队,0,0,0,0
0,0,0,3,22,0,0,1,4,1,3,1,0,0,14,9,0,0,0,0,0,6,60323,90,0,0,74.14,58,0,20652,右中场,奈尔斯,6.24,0,0,0,0,12,阿森纳,1,2,2,0
0,0,0,1,33,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,2,60326,90,0,0,76.92,13,0,3,中后卫,卡希尔,6.24,0,0,1,0,19,水晶宫,0,0,0,1
0,1,0,0,33,0,0,0,0,0,1,0,0,0,11,7,0,0,0,1,0,3,60323,21,0,0,72.22,18,0,291,中场,米尔纳,6.23,0,0,0,0,13,利物浦,0,1,0,0
0,0,0,0,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60330,8,0,0,0.0,0,0,2064,中后卫,费尔南德斯,6.23,0,0,0,0,4,纽卡斯尔,0,0,0,0
0,6,0,0,29,0,0,0,0,1,0,0,0,0,11,8,0,0,0,1,0,8,60332,78,0,0,84.78,46,0,11007,中场,戴尔·史蒂芬斯,6.23,0,0,0,0,263,布莱顿,0,2,0,0
0,0,0,2,28,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,60326,15,0,0,42.86,7,0,184,中锋,本特克,6.21,0,0,0,0,19,水晶宫,0,1,1,0
0,2,0,0,21,0,0,1,6,1,0,0,0,0,5,5,0,1,0,1,0,4,60327,90,1,1,90.0,20,0,21123,中后卫,梅珀姆,6.2,0,0,0,0,208,伯恩茅斯,0,2,1,0
0,0,0,2,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,60325,1,0,0,33.33,3,0,2816,后腰,南帕利斯·门迪,6.19,0,0,0,0,10,莱斯特城,0,0,0,0
0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,60326,7,0,0,50.0,2,0,357,中场,麦卡锡,6.19,0,0,0,0,19,水晶宫,0,2,0,0
0,1,0,0,27,0,0,0,0,1,0,0,0,0,29,24,0,0,0,0,2,2,60330,28,0,0,86.67,45,0,67,前腰,埃里克森,6.18,0,0,2,0,3,热刺,0,0,2,0
0,0,0,1,28,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,1,0,60331,16,0,0,75.0,4,0,41,中锋,维尔贝克,6.18,0,0,0,0,207,沃特福德,0,0,0,0
1,1,0,0,28,0,0,0,0,1,0,1,0,0,7,3,0,0,0,0,1,3,60332,12,0,0,77.78,18,0,7001,中场,格罗斯,6.17,0,0,0,0,263,布莱顿,0,0,1,0
0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60332,6,0,0,0.0,0,0,18666,中场,阿姆斯特朗,6.17,0,0,1,1,15,南安普顿,0,0,0,0
0,1,0,0,30,0,0,0,0,1,0,1,0,0,5,5,0,0,0,0,0,1,60323,4,0,1,88.89,9,0,1816,前腰,姆希塔良,6.17,0,0,0,0,12,阿森纳,0,0,0,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,2,0,60330,28,0,0,94.12,17,0,8490,中场,洛·塞尔索,6.17,0,0,1,0,3,热刺,0,0,1,0
0,0,0,0,26,0,0,0,0,3,2,0,0,0,8,7,3,1,0,0,1,1,60326,56,0,0,88.24,17,0,6154,右边锋,林加德,6.15,0,0,0,0,2,曼联,0,2,2,0
0,0,0,0,23,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,60327,22,0,0,50.0,2,0,6286,右边锋,乔丹·伊比,6.15,0,0,0,0,208,伯恩茅斯,0,0,1,0
2,1,0,0,28,0,0,0,1,3,1,0,0,0,15,11,0,1,0,0,2,1,60331,90,0,0,82.93,41,0,9350,右后卫,基科·费梅尼亚,6.14,0,0,0,0,207,沃特福德,0,2,1,0
0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,60323,90,0,0,86.36,22,0,1599,门将,莱诺,6.13,0,0,0,0,12,阿森纳,0,0,0,0
0,0,0,1,27,0,0,0,0,0,1,0,0,0,3,2,2,1,0,0,2,0,60327,69,0,0,66.67,3,0,6432,中锋,卡勒姆·威尔逊,6.12,0,0,1,1,208,伯恩茅斯,0,0,1,0
0,0,0,1,28,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,60328,0,0,0,33.33,3,0,2461,左后卫,马科斯·阿隆索,6.12,0,0,0,0,1,切尔西,0,1,0,0
0,0,0,2,25,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,60332,22,0,0,25.0,4,0,3994,中锋,洛卡迪亚,6.12,0,0,1,0,263,布莱顿,0,0,2,0
0,0,0,0,21,0,0,0,0,1,3,1,0,0,3,3,1,0,0,0,0,0,60331,16,0,0,100.0,6,0,10399,右边锋,萨尔,6.12,0,0,1,0,207,沃特福德,0,0,0,0
0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60324,4,0,0,100.0,2,0,450,右后卫,埃尔莫哈马迪,6.12,0,0,0,0,7,阿斯顿维拉,0,0,0,0
0,0,0,0,31,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,60328,6,0,0,100.0,1,0,10,右边锋,威廉,6.11,0,0,1,0,1,切尔西,0,0,0,0
0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60330,17,0,0,100.0,3,0,2752,右边锋,圣马克西曼,6.11,0,0,0,0,4,纽卡斯尔,0,0,1,0
0,0,0,0,19,0,0,1,3,0,2,0,0,0,6,4,1,0,0,1,0,3,60328,90,0,0,78.13,32,0,51375,右后卫,马克斯·阿伦斯,6.1,0,0,0,0,209,诺维奇,0,3,1,0
0,0,0,0,31,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,60326,5,0,0,87.5,8,0,49,前腰,胡安·马塔,6.1,0,0,0,0,2,曼联,0,0,0,0
0,1,0,1,25,0,0,0,3,6,0,0,0,0,6,6,2,0,0,1,0,2,60327,90,0,0,79.17,24,0,6426,左边锋,瑞安·弗雷泽,6.1,0,0,0,0,208,伯恩茅斯,0,0,0,0
0,0,0,0,17,0,0,0,0,0,2,1,0,0,4,4,0,0,0,0,0,0,60326,34,0,0,100.0,7,0,55834,中锋,梅森·格林伍德,6.09,0,0,0,0,2,曼联,0,0,0,0
0,0,0,1,35,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,60332,16,0,0,75.0,4,0,480,中锋,格伦·穆雷,6.08,0,0,1,0,263,布莱顿,0,0,1,0
0,1,0,3,31,0,0,0,2,1,0,0,0,0,13,5,1,2,0,2,1,9,60329,90,1,0,64.29,42,0,161,左后卫,埃里克·彼得斯,6.08,0,0,1,0,20,伯恩利,0,1,0,0
1,0,0,0,24,0,0,0,0,2,0,0,0,0,5,5,0,0,0,0,2,0,60326,34,0,0,100.0,14,0,32,左后卫,卢克·肖,6.06,0,0,1,0,2,曼联,0,0,0,0
0,2,0,0,26,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,2,60328,81,0,0,97.3,37,0,10392,后腰,特里布尔,6.06,0,0,0,0,209,诺维奇,0,3,1,0
0,0,0,2,28,0,0,0,2,1,0,0,0,0,10,6,0,3,0,1,0,0,60328,81,0,0,57.69,26,0,25059,前腰,斯蒂佩尔曼,6.06,0,0,0,0,209,诺维奇,0,0,1,1
0,0,0,0,25,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,60328,9,0,0,66.67,3,0,24065,中锋,斯尔贝尼,6.06,0,0,0,0,209,诺维奇,0,1,0,0
0,0,0,0,28,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,60323,9,0,1,66.67,3,0,3007,中锋,拉卡泽特,6.05,0,0,0,0,12,阿森纳,0,0,1,0
0,2,0,0,27,0,0,0,0,5,2,1,0,0,18,11,0,2,0,0,1,2,60330,62,0,0,80.0,35,0,70,右边锋,拉梅拉,6.04,0,0,1,0,3,热刺,0,1,1,0
0,0,0,1,30,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,60328,9,0,0,71.43,7,0,2040,中场,弗兰契奇,6.04,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,0,32,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,60329,24,0,0,100.0,2,0,69,右边锋,列侬,6.04,0,0,0,0,20,伯恩利,0,1,0,1
0,14,0,0,21,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,29,60327,90,0,0,50.0,30,0,17829,门将,拉姆斯代尔,6.03,0,0,0,0,208,伯恩茅斯,0,0,0,0
1,3,0,1,21,0,0,0,2,3,2,0,0,0,29,25,0,1,0,0,1,4,60326,90,0,0,88.14,59,0,20653,右后卫,万·比萨卡,6.03,0,0,0,0,2,曼联,0,1,1,1
0,0,0,1,27,0,0,0,0,0,1,2,0,0,19,17,0,1,0,1,0,0,60330,90,0,0,87.1,31,0,2708,右边锋,卢卡斯,6.02,0,0,5,0,3,热刺,0,0,4,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60331,2,0,0,100.0,4,0,974,后腰,卡洛斯·桑切斯,6.01,0,0,0,0,16,西汉姆联,0,0,0,0
0,13,0,0,32,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,37,60326,90,0,0,38.46,39,0,923,门将,瓜伊塔,6.0,0,0,0,0,19,水晶宫,0,0,0,1
0,1,0,0,24,0,0,0,0,2,3,1,0,0,11,8,0,2,0,1,0,1,60325,54,0,0,80.0,15,0,6353,左边锋,卡勒姆·罗宾逊,6.0,0,0,0,0,507,谢菲尔德联,0,0,2,0
0,3,0,0,24,0,0,1,0,0,1,0,0,0,12,6,1,2,0,3,0,8,60327,90,0,0,74.29,35,0,9809,后腰,莱尔马,5.99,0,0,0,0,208,伯恩茅斯,0,0,0,1
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,60331,4,0,0,100.0,2,0,20655,中场,多明戈斯·基纳,5.99,0,0,0,0,207,沃特福德,0,0,1,0
0,0,0,0,27,0,0,0,0,3,1,0,0,0,6,4,2,1,0,0,0,0,60324,62,0,0,70.59,17,0,18719,左边锋,伯纳德,5.99,0,0,0,0,14,埃弗顿,0,2,1,0
0,4,0,3,29,0,0,0,3,0,0,0,0,0,8,3,0,4,0,1,0,9,60331,90,1,0,84.91,53,0,212,中后卫,克雷格·道森,5.98,0,0,1,0,207,沃特福德,0,1,2,0
0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60330,2,0,0,0.0,1,0,6926,中锋,武藤嘉纪,5.97,0,0,0,0,4,纽卡斯尔,0,0,1,0
0,0,0,0,26,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,60330,2,0,0,88.89,9,0,61,左后卫,本·戴维斯,5.97,0,0,1,0,3,热刺,0,0,0,0
0,6,0,0,25,0,0,0,0,2,0,1,0,0,28,23,0,2,0,1,0,7,60325,90,0,0,83.64,55,0,16801,中场,伦德斯特拉姆,5.97,0,0,2,1,507,谢菲尔德联,0,0,2,1
0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60329,12,0,0,100.0,2,0,392,中锋,杰伊·罗德里格斯,5.95,0,0,0,0,20,伯恩利,0,1,1,0
0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60326,90,0,0,90.91,11,0,29,门将,德赫亚,5.93,0,0,0,0,2,曼联,0,0,0,0
0,0,0,0,32,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,60328,15,0,0,75.0,4,0,322,中锋,吉鲁,5.92,0,0,0,0,1,切尔西,0,0,0,0
0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60327,0,0,0,100.0,2,0,2087,右后卫,坎塞洛,5.92,0,0,0,0,11,曼城,0,0,0,0
0,7,0,2,24,0,0,2,1,2,0,0,1,0,10,6,0,0,0,2,0,11,60324,90,2,0,85.29,68,0,8133,中后卫,耶里·米纳,5.92,0,1,2,0,14,埃弗顿,0,0,0,0
0,0,0,0,26,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,0,60325,12,0,0,83.33,6,0,402,前腰,拉维尔·莫里森,5.92,0,0,1,0,507,谢菲尔德联,0,0,0,0
