accCrosses,accLB,accThB,aerialsWon,age,assists,bigChanceCreated,blockShots,clearances,crosses,disp,dribbles,errorsSum,fatalError,finalThirdPass,finalThirdPassAcc,fouled,fouls,goals,interceptions,keyPasses,longBall,matchId,mins,offsideWon,offsides,passSucc,passes,penaltyScored,playerId,playerMainPosition,playerName,rate,redCards,seriousError,shots,shotsOT,teamId,teamName,thBall,totalTackles,unsTouches,yelCards
0,3,0,0,22,0,0,0,1,0,1,1,0,0,9,3,1,1,0,2,0,6,60351,77,0,0,76.47,34,0,10081,中场,刘易斯·库克,6.65,0,0,0,0,208,伯恩茅斯,0,1,0,0
0,2,0,3,31,0,0,0,6,0,0,0,0,0,5,1,1,0,0,2,0,9,60344,90,0,0,71.67,60,0,31,中后卫,乔尼·埃文斯,6.64,0,0,0,0,10,莱斯特城,0,1,0,0
0,1,0,3,31,0,0,0,5,2,1,0,0,0,6,2,0,1,0,1,0,6,60343,84,0,0,68.29,41,0,17836,中后卫,克里斯·巴沙姆,6.64,0,0,1,0,507,谢菲尔德联,0,4,1,0
3,6,0,1,28,0,0,0,1,6,1,1,0,0,6,3,1,1,0,2,2,7,60349,90,0,0,90.91,44,0,12247,后腰,米利沃耶维奇,6.64,0,0,0,0,19,水晶宫,0,4,3,1
0,1,0,0,25,0,0,0,1,0,1,1,0,0,13,13,0,0,0,0,0,2,60347,70,0,0,94.44,54,0,2452,中场,科瓦契奇,6.64,0,0,0,0,1,切尔西,0,1,2,0
0,3,0,2,22,0,0,0,2,3,0,1,0,0,56,49,0,2,0,1,0,3,60352,90,0,0,89.52,105,0,8013,左后卫,津琴科,6.63,0,0,2,0,11,曼城,0,3,1,0
0,0,0,0,33,0,0,2,1,1,0,1,0,0,0,0,0,0,0,2,0,0,60352,90,0,0,88.89,18,0,6392,后腰,亚历山大·特泰,6.63,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,2,27,0,0,0,0,1,0,1,0,0,7,7,0,0,0,0,0,0,60347,34,0,0,78.57,14,0,11123,右后卫,马特·多尔蒂,6.62,0,0,1,1,269,狼队,0,1,1,0
0,1,0,1,21,0,0,1,4,0,0,1,0,0,2,2,1,1,0,0,0,3,60352,90,0,0,66.67,27,0,25333,左后卫,贾马尔·刘易斯,6.62,0,0,0,0,209,诺维奇,0,1,0,0
0,0,0,1,26,0,0,0,0,0,7,4,0,0,6,4,8,1,0,0,0,1,60349,90,0,0,75.0,24,0,53,右边锋,扎哈,6.61,0,0,2,2,19,水晶宫,0,1,2,0
0,4,0,3,27,0,0,0,2,0,0,0,0,0,16,6,1,0,0,2,0,15,60350,90,1,0,75.0,52,0,11000,中后卫,刘易斯·邓克,6.61,0,0,0,0,263,布莱顿,0,2,0,0
0,3,0,1,32,0,0,0,0,0,3,2,0,0,19,16,2,4,0,0,0,6,60348,91,0,0,77.08,48,0,400,中场,诺布尔,6.6,0,0,2,1,16,西汉姆联,0,1,2,1
0,0,0,2,31,0,0,0,2,0,1,0,0,0,8,5,0,1,0,0,0,3,60344,67,0,0,68.29,41,0,6,后腰,马蒂奇,6.6,0,0,0,0,2,曼联,0,3,2,0
0,2,0,0,31,0,0,0,2,1,3,3,0,0,11,10,1,1,0,0,0,2,60343,90,0,1,90.48,21,0,11267,中锋,麦克戈尔德里克,6.59,0,0,6,3,507,谢菲尔德联,0,2,2,0
2,0,0,2,26,0,0,0,0,13,3,2,0,0,18,9,0,1,0,4,3,2,60351,90,0,0,71.11,45,0,2690,左后卫,迪涅,6.59,0,0,1,0,14,埃弗顿,0,0,0,1
0,5,0,0,25,0,0,0,1,0,0,0,0,0,19,18,0,0,0,2,1,6,60346,90,0,0,92.68,82,0,2983,后腰,法比尼奥,6.58,0,0,0,0,13,利物浦,0,0,0,0
0,0,0,0,23,0,0,0,0,4,1,1,0,0,5,5,2,0,0,2,2,0,60344,68,0,1,94.74,19,0,6335,左边锋,格雷,6.57,0,0,1,0,10,莱斯特城,0,3,1,0
0,2,0,6,26,0,0,0,6,1,1,0,0,0,8,3,0,1,0,0,1,8,60350,90,0,0,56.25,32,0,6470,中后卫,塔科夫斯基,6.57,0,0,0,0,20,伯恩利,0,0,0,0
0,0,0,0,26,0,0,0,0,2,1,1,0,0,4,4,0,1,0,1,0,0,60344,33,0,0,100.0,13,0,103,影子前锋,阿约泽·佩雷斯,6.56,0,0,0,0,10,莱斯特城,0,3,0,0
0,0,0,2,22,0,0,0,2,2,0,1,0,0,23,13,3,2,0,1,0,7,60344,90,0,0,72.13,61,0,10353,左后卫,本·奇尔维尔,6.56,0,0,1,1,10,莱斯特城,0,2,2,1
0,1,1,2,27,0,0,0,1,2,2,0,0,0,17,12,2,1,0,1,1,1,60350,90,0,0,72.92,48,0,11142,中后卫,丹·伯恩,6.56,0,0,0,0,263,布莱顿,1,3,3,0
0,1,0,2,23,0,0,1,1,0,0,0,1,0,6,5,0,0,0,0,0,6,60351,90,0,0,69.7,33,0,11045,右后卫,杰克·斯泰西,6.54,0,1,0,0,208,伯恩茅斯,0,4,1,0
1,2,0,0,28,0,0,0,0,13,0,0,0,0,14,12,0,0,0,1,3,3,60352,33,0,0,85.0,20,0,1858,前腰,德布劳内,6.54,0,0,0,0,11,曼城,0,0,1,0
0,3,0,2,29,0,0,1,1,5,0,0,0,0,11,9,3,2,0,0,3,4,60350,90,0,0,73.68,38,0,179,后腰,韦斯特伍德,6.53,0,0,1,0,20,伯恩利,0,1,2,1
0,0,0,0,31,0,0,0,0,0,2,1,0,0,9,7,0,0,0,0,1,0,60344,70,0,0,75.0,32,0,49,前腰,胡安·马塔,6.53,0,0,1,1,2,曼联,0,1,3,0
0,0,0,0,26,0,0,0,3,0,0,1,0,0,2,1,0,0,0,1,0,0,60344,23,0,0,85.71,7,0,18717,中场,弗雷德,6.52,0,0,0,0,2,曼联,0,1,1,0
0,1,0,0,21,0,0,0,1,0,1,0,0,0,6,5,0,0,0,1,0,2,60344,57,0,0,86.67,30,0,11279,后腰,哈姆扎·乔杜里,6.52,0,0,1,1,10,莱斯特城,0,4,1,0
0,2,0,0,25,0,1,0,0,0,3,1,0,0,2,2,1,0,0,1,2,2,60347,20,0,0,94.12,17,0,359,中场,罗斯·巴克利,6.52,0,0,0,0,1,切尔西,0,0,0,0
0,9,0,5,24,0,0,0,4,0,0,0,0,0,6,3,1,1,0,3,0,10,60351,90,2,0,90.91,55,0,8133,中后卫,耶里·米纳,6.51,0,0,0,0,14,埃弗顿,0,0,1,0
0,1,0,2,28,0,1,0,1,0,1,0,0,0,10,7,1,2,0,1,1,5,60352,89,0,0,70.97,31,0,25059,前腰,斯蒂佩尔曼,6.5,0,0,0,0,209,诺维奇,0,1,0,0
0,1,0,0,31,0,0,1,3,0,0,0,0,0,5,1,1,1,0,0,0,8,60348,90,1,0,69.7,33,0,2121,中后卫,奥邦纳,6.5,0,0,0,0,16,西汉姆联,0,0,0,0
0,0,0,6,28,0,0,0,0,0,0,0,0,0,7,5,4,2,0,0,1,0,60349,71,0,0,60.87,23,0,3091,中锋,乔丹·阿尤,6.5,0,0,2,2,19,水晶宫,0,1,2,1
0,0,0,1,23,0,1,0,1,1,3,1,0,0,7,4,0,2,0,0,1,0,60343,65,0,0,63.64,11,0,11376,中锋,麦克伯尼,6.49,0,0,0,0,507,谢菲尔德联,0,2,3,0
0,1,0,1,30,0,0,0,0,2,0,0,1,0,15,14,2,4,0,0,0,1,60349,90,0,0,94.94,79,0,95,中场,穆萨·西索科,6.46,0,1,0,0,3,热刺,0,0,1,0
0,0,0,1,28,0,0,0,0,3,1,2,0,0,9,5,2,0,0,2,0,1,60349,85,0,0,70.0,20,0,85,右边锋,汤森德,6.46,0,0,0,0,19,水晶宫,0,3,5,0
0,4,0,0,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11,60348,90,0,0,66.67,21,0,494,门将,汤姆·希顿,6.45,0,0,0,0,7,阿斯顿维拉,0,0,0,0
0,3,0,0,21,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,60352,90,0,0,82.35,34,0,20673,中后卫,戈德弗雷,6.44,0,0,0,0,209,诺维奇,0,1,1,0
2,1,0,2,35,0,0,0,0,4,0,1,0,0,12,10,0,1,0,0,1,2,60345,78,0,0,83.72,43,0,6143,左后卫,霍莱巴斯,6.44,0,0,2,1,207,沃特福德,0,2,0,1
0,1,0,0,22,0,0,1,0,0,1,2,0,0,3,3,1,1,0,0,0,1,60349,23,0,0,81.82,22,0,23532,中场,恩东贝莱,6.43,0,0,0,0,3,热刺,0,0,0,0
0,0,0,2,28,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,2,0,60349,19,0,0,71.43,7,0,184,中锋,本特克,6.42,0,0,2,1,19,水晶宫,0,0,1,0
0,0,0,5,35,0,0,0,3,1,2,0,0,0,13,6,2,3,0,0,0,3,60350,80,0,0,52.0,25,0,480,中锋,格伦·穆雷,6.42,0,0,3,1,263,布莱顿,0,0,5,0
0,1,0,0,22,0,0,0,1,1,1,1,0,0,7,5,2,2,0,0,0,1,60348,90,1,1,76.47,17,0,16312,中锋,韦斯利,6.41,0,0,2,1,7,阿斯顿维拉,0,2,3,0
1,0,0,0,23,0,0,1,0,4,2,4,0,0,7,5,1,1,0,2,1,0,60347,56,0,0,84.21,19,0,6352,右边锋,阿达马·特劳雷,6.4,0,0,0,0,269,狼队,0,0,1,0
0,1,0,2,30,0,0,0,2,0,4,1,0,0,7,4,0,0,0,0,0,3,60350,78,0,0,68.42,19,0,390,后腰,杰克·科克,6.38,0,0,1,0,20,伯恩利,0,3,3,0
0,5,0,0,22,0,0,0,1,4,1,2,0,0,11,8,2,0,0,1,0,8,60344,90,0,0,85.71,42,0,17306,中场,蒂莱曼斯,6.37,0,0,1,0,10,莱斯特城,1,0,1,0
1,0,0,1,19,0,0,0,0,6,1,1,0,0,9,8,0,0,0,1,0,0,60350,90,0,0,93.33,15,0,46259,左边锋,麦克尼尔,6.36,0,0,1,0,20,伯恩利,0,2,3,0
2,0,0,0,28,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,1,0,60352,17,0,0,80.0,5,0,263,右边锋,马赫雷斯,6.36,0,0,0,0,11,曼城,0,1,1,0
0,0,0,0,25,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,60347,13,0,0,100.0,10,0,2724,中锋,巴舒亚伊,6.35,0,0,4,1,1,切尔西,0,0,0,0
0,1,0,2,25,0,0,0,1,3,1,1,0,0,15,11,0,0,0,0,1,2,60343,72,0,0,82.5,40,0,16801,中场,伦德斯特拉姆,6.34,0,0,0,0,507,谢菲尔德联,0,2,1,0
0,0,0,0,27,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,1,60343,16,0,0,71.43,7,0,503,中锋,丹尼·因斯,6.34,0,0,0,0,15,南安普顿,0,3,0,0
0,5,0,3,25,0,0,0,1,1,2,0,0,0,13,11,0,2,0,0,0,8,60344,90,0,0,73.17,41,0,3251,右后卫,里卡多·佩雷拉,6.32,0,0,0,0,10,莱斯特城,0,4,0,0
1,0,0,0,21,0,1,0,0,1,0,0,0,0,5,4,0,1,0,0,1,0,60348,9,0,0,92.31,13,0,19710,中场,道格拉斯·路易斯,6.32,0,0,0,0,7,阿斯顿维拉,0,0,0,0
0,0,0,1,32,0,0,1,1,4,0,0,0,0,5,5,1,1,0,0,0,0,60348,24,0,0,100.0,12,0,450,右后卫,埃尔莫哈马迪,6.32,0,0,0,0,7,阿斯顿维拉,0,1,0,0
0,2,0,0,25,0,0,1,3,1,0,2,0,0,12,5,1,1,0,1,0,6,60343,90,0,0,71.11,45,0,17830,中后卫,杰克·奥康奈尔,6.31,0,0,1,0,507,谢菲尔德联,0,0,0,0
0,0,0,0,27,1,0,0,0,0,1,0,0,0,4,3,0,0,0,0,1,0,60350,12,0,0,75.0,4,0,6379,中锋,维德拉,6.3,0,0,0,0,20,伯恩利,0,0,0,0
0,1,0,1,21,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,1,60344,22,0,0,69.23,13,0,20360,前腰,哈维·巴恩斯,6.29,0,0,0,0,10,莱斯特城,0,2,0,0
0,0,0,1,30,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,60351,9,0,0,60.0,5,0,321,右边锋,沃尔科特,6.29,0,0,1,1,14,埃弗顿,0,0,0,0
0,1,0,1,29,0,0,0,1,4,1,2,0,0,13,8,0,0,0,0,2,2,60343,90,0,0,75.61,41,0,191,左后卫,恩达·史蒂文斯,6.27,0,0,1,0,507,谢菲尔德联,0,0,2,0
0,1,0,0,30,0,0,0,1,3,1,1,0,0,17,12,0,0,0,0,1,2,60351,71,0,0,80.65,31,0,128,前腰,西古德森,6.26,0,0,1,1,14,埃弗顿,0,0,2,0
0,0,0,1,24,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,60346,37,0,0,100.0,5,0,3047,中锋,奥里吉,6.25,0,0,1,0,13,利物浦,0,2,1,0
0,0,0,0,26,0,0,0,1,0,1,1,0,0,3,3,0,4,0,3,0,0,60349,90,0,0,90.91,11,0,247,左中场,施鲁普,6.24,0,0,1,0,19,水晶宫,0,3,1,0
1,0,0,0,21,0,1,0,0,2,2,0,0,0,7,5,0,0,0,0,1,0,60345,36,0,1,81.82,11,0,10399,右边锋,萨尔,6.24,0,0,2,0,207,沃特福德,0,0,1,0
0,4,0,1,27,0,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,6,60346,90,0,0,75.0,20,0,93,左后卫,杜梅特,6.23,0,0,0,0,4,纽卡斯尔,0,1,0,0
0,3,0,0,29,0,0,1,0,1,0,0,0,0,11,7,0,3,0,1,0,8,60351,90,0,0,88.14,59,0,389,后腰,施内德林,6.23,0,0,0,0,14,埃弗顿,0,4,0,1
0,2,0,0,32,0,0,1,6,0,0,0,0,0,7,2,1,1,0,3,0,7,60345,90,0,0,84.09,44,0,2701,中后卫,大卫·路易斯,6.23,0,0,0,0,12,阿森纳,1,0,0,0
0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60352,1,0,0,0.0,0,0,24065,中锋,斯尔贝尼,6.23,0,0,0,0,209,诺维奇,0,2,0,0
0,3,0,0,29,0,0,0,0,0,1,0,0,0,9,6,2,2,0,0,1,7,60351,90,0,0,81.36,59,0,193,中场,德尔夫,6.22,0,0,0,0,14,埃弗顿,0,5,1,1
0,0,0,0,29,0,0,0,1,0,1,0,0,0,14,10,0,0,0,1,1,1,60348,62,0,1,78.26,23,0,12061,右边锋,亚尔莫连科,6.22,0,0,2,0,16,西汉姆联,0,0,0,0
0,5,0,0,23,0,0,0,0,2,1,0,0,0,9,8,0,0,0,0,1,5,60348,28,0,0,94.44,18,0,6588,前腰,弗纳尔斯,6.22,0,0,2,0,16,西汉姆联,0,1,0,0
1,0,0,0,30,0,0,0,1,3,0,0,0,0,5,5,0,0,0,0,0,0,60345,12,0,0,100.0,7,0,109,右后卫,扬马特,6.22,0,0,1,0,207,沃特福德,0,0,0,0
0,1,0,3,29,0,0,0,1,1,3,0,0,0,6,5,4,1,0,0,0,1,60350,90,0,0,68.75,16,0,516,中锋,阿什利·巴恩斯,6.21,0,0,1,0,20,伯恩利,0,0,2,0
0,4,0,0,29,0,0,0,0,4,1,1,0,0,33,27,1,2,0,0,0,9,60352,90,0,0,85.9,78,0,78,右后卫,凯尔·沃克,6.21,0,0,0,0,11,曼城,0,2,0,0
0,2,0,1,28,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,3,60345,90,0,0,80.95,21,0,9292,中后卫,卡巴塞莱,6.21,0,0,1,0,207,沃特福德,0,0,1,0
2,0,0,1,27,1,0,0,0,2,3,3,1,1,7,4,0,1,0,1,3,0,60346,90,0,0,82.61,23,0,13,左边锋,阿特苏,6.21,0,0,0,0,4,纽卡斯尔,0,3,2,0
0,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,60351,13,0,0,50.0,4,0,9809,后腰,莱尔马,6.21,0,0,0,0,208,伯恩茅斯,0,1,1,0
0,0,0,0,24,0,0,0,0,1,0,1,0,0,9,8,2,0,0,0,1,0,60345,63,0,0,96.15,26,0,10952,中场,威尔·休斯,6.21,0,0,2,0,207,沃特福德,0,0,1,0
0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60346,10,0,0,100.0,5,0,2064,中后卫,费尔南德斯,6.21,0,0,0,0,4,纽卡斯尔,0,0,0,0
0,4,0,0,22,0,0,0,2,0,0,0,0,0,15,8,0,0,0,4,0,8,60347,90,0,0,76.92,52,0,3260,后腰,内维斯,6.2,0,0,2,0,269,狼队,0,2,0,0
0,3,0,1,27,0,0,1,5,0,0,0,0,0,4,3,0,0,0,1,0,7,60346,80,0,0,76.0,25,0,6891,中后卫,法比安·舍尔,6.19,0,0,1,0,4,纽卡斯尔,0,2,1,0
0,0,0,0,19,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,60345,19,0,0,80.0,5,0,26285,右边锋,赖斯·尼尔森,6.18,0,0,1,1,12,阿森纳,0,2,2,0
0,0,0,0,27,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,60346,23,0,3,100.0,3,0,6926,中锋,武藤嘉纪,6.18,0,0,0,0,4,纽卡斯尔,0,0,0,0
0,3,0,5,25,0,0,0,2,0,0,0,1,0,26,22,1,0,0,0,1,6,60352,90,1,0,92.13,89,0,364,中后卫,斯通斯,6.16,0,1,0,0,11,曼城,0,1,0,0
0,0,0,0,20,0,0,0,0,0,3,2,0,0,5,4,2,0,0,0,0,0,60345,30,0,0,85.71,7,0,26365,中场,乔·威洛克,6.16,0,0,0,0,12,阿森纳,0,0,1,0
0,1,0,0,29,0,0,0,4,0,0,0,0,0,4,2,0,0,0,0,0,3,60345,90,0,0,79.41,34,0,212,中后卫,克雷格·道森,6.16,0,0,0,0,207,沃特福德,0,2,0,0
0,3,0,0,23,0,0,0,0,0,0,0,0,0,12,10,1,0,0,0,0,4,60345,60,0,0,89.36,47,0,6522,中场,塞瓦略斯,6.16,0,0,0,0,12,阿森纳,1,0,0,0
0,0,0,0,28,0,0,0,0,2,2,2,0,0,6,4,1,0,0,1,0,0,60347,70,0,1,75.0,28,0,2078,中锋,劳尔·希门尼斯,6.15,0,0,2,0,269,狼队,1,0,1,0
0,0,0,0,19,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,60344,20,0,0,55.56,9,0,54634,右边锋,钟塔西,6.14,0,0,0,0,2,曼联,0,0,0,0
0,0,0,2,28,0,0,0,0,0,2,0,0,0,3,3,0,1,0,0,0,1,60345,54,0,0,77.78,9,0,6477,中锋,安德烈·格雷,6.14,0,0,1,0,207,沃特福德,0,0,1,0
0,1,0,0,22,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,3,60351,57,0,0,62.5,16,0,20744,右边锋,哈里·威尔逊,6.13,0,0,2,1,208,伯恩茅斯,0,0,0,0
1,1,0,0,25,0,0,1,1,1,0,0,0,0,3,1,0,1,0,1,0,3,60346,67,0,0,58.33,12,0,7134,右后卫,克拉夫特,6.13,0,0,2,0,4,纽卡斯尔,0,1,1,0
0,0,0,0,25,0,0,0,0,2,1,1,0,0,11,8,1,1,0,1,0,2,60347,90,0,0,80.0,25,0,905,左后卫,乔尼·卡斯特罗,6.12,0,0,1,1,269,狼队,0,3,1,0
0,1,0,0,20,0,0,0,1,0,1,1,1,0,16,13,0,0,0,1,1,2,60345,67,0,0,89.36,47,0,17242,中场,贡多齐,6.11,0,1,0,0,12,阿森纳,0,1,3,1
0,0,0,0,28,0,0,0,0,0,5,1,0,0,9,7,0,0,0,1,0,1,60348,66,0,0,80.0,15,0,918,右边锋,霍塔,6.11,0,0,1,0,7,阿斯顿维拉,0,0,0,0
0,0,0,0,21,0,0,0,0,4,1,1,0,0,8,6,1,1,0,0,0,1,60344,91,0,0,76.47,17,0,20677,左边锋,丹尼尔·詹姆斯,6.1,0,0,2,0,2,曼联,0,0,1,1
0,0,0,0,23,0,0,1,0,0,1,0,0,0,2,2,1,0,0,0,0,1,60345,23,0,0,62.5,8,0,7080,后腰,托雷拉,6.09,0,0,1,1,12,阿森纳,0,0,0,0
0,0,0,0,25,0,0,0,0,1,1,1,0,0,5,4,0,0,0,1,0,2,60346,67,0,2,64.29,14,0,8503,前腰,阿尔米隆,6.09,0,0,0,0,4,纽卡斯尔,0,2,3,0
0,0,0,0,30,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,60350,24,0,1,0.0,1,0,392,中锋,杰伊·罗德里格斯,6.09,0,0,0,0,20,伯恩利,0,0,1,0
0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60350,6,0,1,100.0,1,0,25572,中锋,阿隆·康诺利,6.07,0,0,2,1,263,布莱顿,0,0,0,0
0,0,0,0,25,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,60346,23,0,0,50.0,6,0,545,右后卫,曼基略,6.06,0,0,0,0,4,纽卡斯尔,0,1,0,0
0,0,0,0,29,0,0,0,0,1,0,1,0,0,3,2,0,0,0,0,0,1,60350,10,0,0,62.5,8,0,9290,中场,阿伦·莫伊,6.05,0,0,0,0,263,布莱顿,0,0,0,0
0,1,0,0,27,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,1,60346,6,0,0,100.0,13,0,1553,右边锋,沙奇里,6.04,0,0,0,0,13,利物浦,0,0,0,0
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60344,0,0,0,100.0,1,0,20657,中后卫,图安泽贝,6.04,0,0,0,0,2,曼联,0,0,0,0
0,0,0,0,34,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,60348,21,0,0,100.0,7,0,272,右后卫,萨巴莱塔,6.04,0,0,0,0,16,西汉姆联,0,0,0,0
0,6,0,4,22,0,0,1,5,0,1,2,0,0,10,8,0,1,0,1,0,13,60347,90,0,0,70.18,57,0,6505,中后卫,巴列霍,6.04,0,0,0,0,269,狼队,0,0,1,0
0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60349,5,0,0,100.0,2,0,2708,右边锋,卢卡斯,6.04,0,0,0,0,3,热刺,0,0,0,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,60343,18,0,0,40.0,5,0,9295,中锋,穆塞特,6.04,0,0,2,0,507,谢菲尔德联,0,1,0,0
0,0,0,0,27,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,60343,5,0,0,50.0,2,0,18666,中场,阿姆斯特朗,6.03,0,0,0,0,15,南安普顿,0,0,0,0
0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60348,0,0,0,0.0,0,0,8071,中后卫,巴尔武埃纳,6.03,0,0,0,0,16,西汉姆联,0,0,0,0
1,2,0,0,29,0,0,0,2,1,1,0,0,0,6,5,1,1,0,4,1,4,60349,90,0,0,77.78,36,0,485,右后卫,乔尔·沃德,6.02,0,0,1,0,19,水晶宫,0,1,1,1
0,5,0,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,60345,90,0,0,55.56,9,0,199,门将,本·福斯特,6.02,0,0,0,0,207,沃特福德,0,0,0,0
0,1,0,1,32,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,1,2,60344,90,0,1,60.0,15,0,254,中锋,瓦尔迪,6.02,0,0,0,0,10,莱斯特城,0,0,1,0
0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60349,5,0,0,100.0,3,0,682,中场,卡马拉萨,6.01,0,0,0,0,19,水晶宫,0,0,0,0
2,1,0,0,28,0,0,0,0,5,0,0,0,0,11,11,0,0,0,1,1,1,60352,57,0,0,100.0,30,0,1828,中场,京多安,6.01,0,0,0,0,11,曼城,0,0,1,0
0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60343,6,0,1,100.0,2,0,6353,左边锋,卡勒姆·罗宾逊,6.0,0,0,0,0,507,谢菲尔德联,0,0,0,0
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60351,0,0,0,0.0,0,0,21123,中后卫,梅珀姆,6.0,0,0,0,0,208,伯恩茅斯,0,0,0,0
0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60343,0,0,0,0.0,0,0,453,中锋,肖恩·朗,6.0,0,0,0,0,15,南安普顿,0,0,0,0
0,2,0,0,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,60346,15,1,0,100.0,25,0,291,中场,米尔纳,6.0,0,0,0,0,13,利物浦,0,0,1,0
0,0,0,4,26,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,8,60351,90,0,0,73.21,56,0,6165,中后卫,迈克尔·基恩,5.99,0,0,0,0,14,埃弗顿,0,2,0,0
0,3,0,0,27,0,0,0,4,1,0,0,0,0,5,2,1,0,0,1,0,7,60346,90,0,0,75.86,29,0,127,中场,谢尔维,5.98,0,0,2,0,4,纽卡斯尔,0,0,1,0
0,0,0,0,19,0,0,0,0,1,0,0,0,0,7,5,0,0,0,0,1,1,60347,20,0,0,66.67,12,0,20684,中场,摩根·怀特,5.98,0,0,0,0,269,狼队,0,0,2,0
0,1,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,60346,90,0,0,95.0,20,0,395,门将,阿德里安,5.98,0,0,0,0,13,利物浦,0,0,0,0
0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,60349,14,0,0,66.67,6,0,357,中场,麦卡锡,5.96,0,0,0,0,19,水晶宫,0,0,0,0
0,0,0,0,32,0,0,0,0,1,1,0,0,0,6,5,0,1,0,1,0,2,60350,59,0,0,81.82,11,0,69,右边锋,列侬,5.96,0,0,1,0,20,伯恩利,0,2,1,1
0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60348,5,0,0,100.0,2,0,20662,中锋,凯南·戴维斯,5.94,0,0,1,0,7,阿斯顿维拉,0,0,1,0
0,0,0,1,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60352,7,0,0,66.67,3,0,1625,中锋,德尔米奇,5.89,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60350,0,0,0,0.0,1,0,11004,左后卫,盖坦·邦,5.89,0,0,0,0,263,布莱顿,0,0,0,0
0,1,0,2,33,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,2,60349,90,0,0,94.44,36,0,3,中后卫,卡希尔,5.87,0,0,1,1,19,水晶宫,0,0,0,0
0,0,0,0,19,0,0,0,0,1,0,0,0,0,3,2,1,1,0,0,0,0,60351,19,0,0,80.0,5,0,20774,中锋,莫伊塞·基恩,5.87,0,0,0,0,14,埃弗顿,0,0,1,0
0,0,0,0,27,0,0,0,0,0,1,0,0,0,7,5,0,0,0,0,0,1,60351,19,0,0,69.23,13,0,18719,左边锋,伯纳德,5.84,0,0,1,0,14,埃弗顿,1,0,0,0
0,2,0,3,23,0,0,0,1,0,0,0,0,0,2,1,0,3,0,0,0,6,60344,90,0,0,83.67,49,0,8981,中后卫,瑟因居,5.84,0,0,0,0,10,莱斯特城,0,2,1,0
0,0,0,1,29,0,0,0,1,0,0,0,0,0,8,5,1,0,0,1,1,1,60349,76,0,0,70.37,27,0,396,后腰,库亚特,5.83,0,0,1,0,19,水晶宫,0,0,0,0
