accCrosses,accLB,accThB,aerialsWon,age,assists,bigChanceCreated,blockShots,clearances,crosses,disp,dribbles,errorsSum,fatalError,finalThirdPass,finalThirdPassAcc,fouled,fouls,goals,interceptions,keyPasses,longBall,matchId,mins,offsideWon,offsides,passSucc,passes,penaltyScored,playerId,playerMainPosition,playerName,rate,redCards,seriousError,shots,shotsOT,teamId,teamName,thBall,totalTackles,unsTouches,yelCards
0,2,0,1,28,0,0,0,0,0,2,1,0,0,16,16,2,2,0,1,0,3,58641,90,0,0,92.31,39,0,4003,中场,维纳尔杜姆,6.7,0,0,0,0,13,利物浦,0,0,2,0
0,13,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,58647,90,0,0,55.56,27,0,3269,门将,帕特里西奥,6.69,0,0,0,0,269,狼队,0,0,0,0
0,0,0,1,28,0,0,0,0,0,1,1,0,0,11,7,5,0,0,1,1,0,58644,65,0,0,70.59,17,0,3091,中锋,乔丹·阿尤,6.68,0,0,1,1,19,水晶宫,0,1,2,0
0,3,0,4,22,0,0,0,0,3,0,0,0,0,23,19,0,0,0,1,1,4,58647,90,0,0,84.71,85,0,10353,左后卫,本·奇尔维尔,6.66,0,0,1,0,10,莱斯特城,0,0,2,0
0,1,0,2,23,0,0,0,1,0,0,0,0,0,8,4,0,0,0,1,1,3,58648,90,0,0,92.19,64,0,9676,中后卫,达文森·桑切斯,6.64,0,0,2,1,3,热刺,0,1,0,0
0,0,0,6,31,0,0,0,0,0,2,2,0,0,13,5,1,2,0,0,1,1,58646,90,0,0,40.91,22,0,6376,中锋,特洛伊·迪尼,6.64,0,0,1,1,207,沃特福德,0,1,2,0
0,4,0,1,21,0,0,0,8,0,0,0,0,0,2,2,0,0,0,4,0,8,58641,90,0,0,81.4,43,0,20673,中后卫,戈德弗雷,6.63,0,0,1,1,209,诺维奇,0,0,1,0
0,2,0,0,26,0,0,0,1,0,0,1,0,0,4,4,3,0,0,0,1,3,58644,46,0,0,89.66,29,0,817,中场,安德烈·戈麦斯,6.62,0,0,0,0,14,埃弗顿,0,0,2,0
0,1,0,0,22,0,0,0,0,0,2,5,0,0,11,9,0,2,0,0,1,1,58647,76,0,0,79.17,24,0,7613,左边锋,迪奥戈·若塔,6.6,0,0,3,0,269,狼队,0,0,6,0
0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58648,90,0,0,100.0,7,0,56,门将,洛里,6.6,0,0,0,0,3,热刺,0,0,0,0
0,9,0,1,31,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,29,58641,90,0,0,54.35,46,0,88,门将,克鲁尔,6.59,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,1,24,0,0,0,0,0,5,1,0,0,3,2,0,4,0,2,0,0,58645,90,0,0,91.67,12,0,6353,左边锋,卡勒姆·罗宾逊,6.58,0,0,2,1,507,谢菲尔德联,0,1,2,0
0,0,0,0,20,0,0,0,0,0,4,2,0,0,5,3,3,0,0,0,0,0,58649,64,0,0,73.68,19,0,26365,中场,乔·威洛克,6.57,0,0,1,0,12,阿森纳,0,1,2,0
0,3,0,0,24,0,0,1,3,0,0,0,0,0,6,3,0,0,0,0,0,10,58649,90,0,0,86.89,61,0,300,中后卫,钱伯斯,6.57,0,0,0,0,12,阿森纳,0,0,1,0
0,2,0,0,29,0,0,0,1,1,1,0,0,0,8,3,0,0,0,0,1,9,58643,90,0,0,61.29,31,0,179,后腰,韦斯特伍德,6.55,0,0,0,0,20,伯恩利,0,1,2,0
0,0,0,3,31,0,0,0,0,0,0,2,0,0,9,6,3,3,0,0,0,0,58645,63,0,0,80.95,21,0,11267,中锋,麦克戈尔德里克,6.54,0,0,2,1,507,谢菲尔德联,0,1,2,0
0,4,0,2,24,0,0,0,2,0,0,0,0,0,12,7,3,0,0,0,0,7,58645,90,0,0,69.09,55,0,9809,后腰,莱尔马,6.53,0,0,2,0,208,伯恩茅斯,0,2,1,0
0,0,1,0,21,0,0,1,4,1,2,3,0,0,9,7,0,0,0,0,2,3,58641,90,0,0,75.76,33,0,25333,左后卫,贾马尔·刘易斯,6.53,0,0,0,0,209,诺维奇,1,1,0,0
0,7,0,0,25,0,2,0,0,3,0,0,0,0,11,10,0,0,0,1,2,7,58645,78,0,0,88.57,35,0,16801,中场,伦德斯特拉姆,6.53,0,0,1,0,507,谢菲尔德联,0,1,0,0
0,1,0,1,29,0,0,1,0,1,0,1,0,0,10,7,0,4,0,0,0,4,58645,90,0,0,86.11,36,0,191,左后卫,恩达·史蒂文斯,6.51,0,0,0,0,507,谢菲尔德联,0,3,0,0
0,6,0,1,28,0,0,0,5,0,0,0,0,0,2,0,1,0,0,2,0,9,58645,90,0,0,88.06,67,0,6409,中后卫,史蒂夫·库克,6.5,0,0,1,0,208,伯恩茅斯,0,0,0,0
1,1,0,0,27,0,0,0,0,2,1,1,0,0,5,3,0,0,0,0,0,3,58649,54,0,0,73.68,19,0,127,中场,谢尔维,6.49,0,0,2,0,4,纽卡斯尔,0,2,0,0
0,0,0,0,30,0,0,1,1,0,0,0,0,0,5,5,0,0,0,1,0,1,58648,90,0,0,83.33,30,0,123,左后卫,尼尔·泰勒,6.48,0,0,0,0,7,阿斯顿维拉,0,4,0,0
0,4,0,2,31,0,0,0,3,0,0,0,0,0,10,8,1,1,0,2,0,8,58645,82,0,0,78.57,42,0,17836,中后卫,克里斯·巴沙姆,6.47,0,0,0,0,507,谢菲尔德联,0,1,0,0
0,0,0,0,25,0,0,0,0,1,0,1,0,0,7,4,1,0,0,0,0,0,58646,64,0,0,60.0,15,0,3994,中锋,洛卡迪亚,6.46,0,0,1,1,263,布莱顿,0,0,3,0
0,0,0,2,25,0,0,0,0,0,1,0,0,0,8,7,0,0,0,2,0,0,58642,90,0,2,91.18,34,0,7773,中锋,阿莱,6.46,0,0,1,1,16,西汉姆联,0,4,2,0
0,0,0,0,25,0,0,1,4,1,3,0,0,0,8,6,0,1,0,1,1,1,58647,90,0,0,65.38,26,0,905,左后卫,乔尼·卡斯特罗,6.45,0,0,0,0,269,狼队,0,2,2,1
3,3,0,0,28,0,0,0,1,4,1,1,0,0,13,7,0,0,0,1,2,3,58646,90,1,0,82.22,45,0,9350,右后卫,基科·费梅尼亚,6.45,0,0,1,0,207,沃特福德,0,2,0,0
3,3,0,2,24,0,0,0,0,4,0,0,0,0,16,6,1,0,0,1,0,4,58643,90,0,0,65.22,46,0,380,中场,沃德·普劳斯,6.43,0,0,2,1,15,南安普顿,0,1,1,0
0,1,0,0,26,0,0,0,1,0,1,0,0,0,6,5,1,2,0,1,0,1,58641,32,0,0,87.5,16,0,1904,中场,莱特纳,6.42,0,0,1,0,209,诺维奇,0,0,1,1
0,0,0,6,22,0,0,0,1,0,1,0,0,0,4,3,1,0,0,0,1,0,58644,69,0,0,73.33,15,0,20703,中锋,莱文,6.42,0,0,1,0,14,埃弗顿,0,0,4,0
0,1,0,0,30,0,0,0,0,1,1,1,0,0,12,7,1,1,0,0,1,1,58644,79,0,0,66.67,24,0,128,前腰,西古德森,6.42,0,0,4,2,14,埃弗顿,0,1,2,0
0,1,0,2,35,0,0,1,0,0,1,0,0,0,6,4,2,2,0,0,0,3,58646,64,0,3,75.0,8,0,480,中锋,格伦·穆雷,6.4,0,0,0,0,263,布莱顿,0,1,2,0
0,0,0,5,29,0,0,0,0,1,2,1,0,0,12,6,0,0,0,1,1,0,58642,45,0,0,60.0,20,0,6321,右边锋,迈克尔·安东尼奥,6.4,0,0,0,0,16,西汉姆联,0,0,3,0
0,0,1,2,30,0,0,0,0,3,1,1,0,0,18,10,2,1,0,0,1,4,58649,84,0,0,73.33,45,0,1816,前腰,姆希塔良,6.38,0,0,1,0,12,阿森纳,1,0,2,1
0,0,0,2,27,0,0,0,1,2,2,0,0,0,5,1,1,1,0,0,0,0,58643,90,0,3,33.33,12,0,266,中锋,克里斯·伍德,6.38,0,0,1,0,20,伯恩利,0,0,6,0
0,4,0,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,58641,51,0,0,77.78,18,0,395,门将,阿德里安,6.37,0,0,0,0,13,利物浦,0,0,0,0
0,6,0,0,31,0,0,0,0,0,4,2,0,0,14,11,3,1,0,3,0,7,58646,90,0,0,85.25,61,0,80,后腰,卡普埃,6.36,0,0,1,0,207,沃特福德,0,1,0,0
0,0,0,2,21,0,0,0,2,0,0,0,0,0,4,1,0,3,0,0,0,1,58650,66,0,0,64.29,14,0,11214,中锋,亚伯拉罕,6.34,0,0,2,0,1,切尔西,0,1,3,1
0,0,0,0,21,0,0,0,0,0,0,1,0,0,12,7,0,0,0,0,0,1,58647,29,0,0,75.0,20,0,20360,前腰,哈维·巴恩斯,6.34,0,0,1,1,10,莱斯特城,0,0,0,0
1,0,0,0,27,0,0,0,0,2,1,1,0,0,8,8,1,0,0,0,0,0,58645,12,0,0,100.0,8,0,11196,前腰,卢克·弗里曼,6.33,0,0,0,0,507,谢菲尔德联,0,0,1,0
0,3,0,3,27,0,0,0,3,0,0,0,0,0,10,6,0,0,0,1,0,11,58643,90,1,0,68.29,41,0,1868,中后卫,维斯特高,6.33,0,0,1,1,15,南安普顿,0,2,0,0
0,1,0,2,29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,58647,9,0,0,71.43,7,0,7425,后腰,罗曼·赛斯,6.33,0,0,0,0,269,狼队,0,1,0,0
0,0,0,0,26,0,0,0,0,0,3,2,0,0,6,3,1,0,0,0,0,0,58644,25,0,1,50.0,6,0,53,右边锋,扎哈,6.33,0,0,1,0,19,水晶宫,0,1,0,0
1,1,0,1,30,0,0,1,4,5,1,0,0,0,12,6,0,3,0,2,1,3,58650,90,1,0,75.0,52,0,19,右后卫,阿斯皮利奎塔,6.32,0,0,0,0,1,切尔西,0,4,2,0
0,0,0,0,22,0,0,0,0,1,1,2,0,0,4,4,0,1,0,0,0,0,58649,23,0,0,100.0,8,0,2752,右边锋,圣马克西曼,6.32,0,0,1,1,4,纽卡斯尔,0,0,4,0
0,0,0,0,25,0,0,0,1,2,0,1,0,0,4,3,0,2,0,2,1,3,58649,90,0,0,73.91,23,0,545,右后卫,曼基略,6.31,0,0,0,0,4,纽卡斯尔,0,1,0,0
0,1,0,2,21,0,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0,2,58649,67,0,0,69.23,26,0,24869,中场,朗斯塔夫,6.3,0,0,0,0,4,纽卡斯尔,0,3,0,0
1,3,0,2,30,0,0,0,0,3,0,1,0,0,17,10,1,1,0,1,0,5,58643,90,0,0,65.71,35,0,377,左后卫,伯特兰,6.3,0,0,1,0,15,南安普顿,0,1,1,0
0,1,0,0,21,0,0,0,1,0,4,1,0,0,13,12,3,0,0,0,3,1,58641,90,0,1,82.35,34,0,26634,左中场,坎特维尔,6.3,0,0,0,0,209,诺维奇,0,2,1,0
0,1,0,0,21,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,11,58645,90,0,0,52.38,21,0,17829,门将,拉姆斯代尔,6.3,0,0,0,0,208,伯恩茅斯,0,0,0,0
0,0,0,0,25,0,0,0,0,0,2,1,0,0,11,10,0,0,0,0,1,2,58650,58,0,0,79.17,24,0,359,中场,罗斯·巴克利,6.3,0,0,2,1,1,切尔西,0,2,3,0
0,0,0,0,23,0,0,0,2,0,1,1,0,0,4,3,0,0,0,0,0,0,58645,27,0,0,80.0,10,0,11376,中锋,麦克伯尼,6.29,0,0,1,0,507,谢菲尔德联,0,0,2,0
0,1,0,1,30,0,0,0,0,6,0,0,0,0,17,9,1,1,0,2,3,4,58649,90,0,0,70.27,37,0,6424,右中场,马特·里奇,6.29,0,0,0,0,4,纽卡斯尔,0,1,3,0
1,4,0,3,28,0,0,0,0,3,0,0,1,0,14,9,1,7,0,1,1,7,58644,90,0,0,61.11,36,0,12247,后腰,米利沃耶维奇,6.29,0,1,0,0,19,水晶宫,0,3,3,1
0,1,0,1,22,0,0,0,1,0,3,0,0,0,2,1,1,1,0,0,0,1,58648,74,0,0,80.0,10,0,16312,中锋,韦斯利,6.29,0,0,1,1,7,阿斯顿维拉,0,1,3,0
1,0,0,1,28,0,0,0,1,4,0,0,0,0,20,19,0,2,0,0,2,1,58645,90,0,0,89.74,39,0,17838,中场,约翰·弗莱克,6.28,0,0,0,0,507,谢菲尔德联,0,1,2,1
0,1,0,1,26,0,0,0,1,3,1,1,0,0,12,7,2,0,0,0,0,1,58647,76,0,0,70.97,31,0,103,影子前锋,阿约泽·佩雷斯,6.28,0,0,1,0,10,莱斯特城,0,1,3,0
0,0,0,0,28,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,1,58642,11,0,0,77.78,9,0,1828,中场,京多安,6.28,0,0,0,0,11,曼城,1,0,0,0
0,5,0,0,22,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,28,58645,90,0,0,23.33,30,0,18167,门将,迪恩·亨德森,6.27,0,0,0,0,507,谢菲尔德联,0,0,0,0
0,0,0,0,21,0,0,0,0,2,1,3,0,0,5,5,1,0,0,0,1,0,58650,32,0,0,100.0,12,0,6874,右边锋,普利西奇,6.26,0,0,1,0,1,切尔西,0,0,0,0
0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58642,10,0,0,71.43,7,0,20729,中场,菲尔·福登,6.26,0,0,0,0,11,曼城,0,0,1,0
0,1,0,0,28,0,0,0,0,2,1,2,0,0,19,18,2,1,0,0,0,2,58645,90,0,0,91.67,48,0,6419,右后卫,亚当·史密斯,6.25,0,0,0,0,208,伯恩茅斯,0,0,3,1
0,0,0,2,27,0,0,0,1,0,0,0,0,0,6,4,1,4,0,0,0,3,58647,90,0,0,61.54,26,0,11123,右后卫,马特·多尔蒂,6.25,0,0,0,0,269,狼队,0,1,3,0
1,0,0,2,32,0,0,0,1,2,0,0,0,0,4,3,0,0,0,0,0,0,58647,90,0,0,60.0,10,0,254,中锋,瓦尔迪,6.25,0,0,0,0,10,莱斯特城,0,1,1,0
0,1,0,1,23,0,0,0,1,0,2,0,0,0,14,10,1,0,0,0,0,3,58644,44,0,0,77.42,31,0,3230,后腰,格巴明,6.24,0,0,0,0,14,埃弗顿,0,1,1,0
1,0,0,0,25,0,0,0,0,7,0,0,0,0,16,15,4,1,0,0,1,0,58645,90,0,0,92.59,27,0,6426,左边锋,瑞安·弗雷泽,6.24,0,0,1,0,208,伯恩茅斯,0,1,1,1
0,3,0,0,20,0,0,0,0,0,1,2,0,0,11,9,1,0,0,2,0,5,58642,90,0,0,91.11,45,0,20679,后腰,德克兰·赖斯,6.23,0,0,0,0,16,西汉姆联,0,4,1,0
0,0,0,2,27,0,0,0,0,0,3,1,0,0,7,3,0,0,0,0,1,2,58643,66,0,0,63.16,19,0,503,中锋,丹尼·因斯,6.21,0,0,0,0,15,南安普顿,0,1,1,0
0,11,0,0,34,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,21,58642,90,0,0,62.07,29,0,119,门将,法比安斯基,6.21,0,0,0,0,16,西汉姆联,0,0,0,0
1,1,0,1,26,0,0,0,1,6,1,0,0,0,13,6,0,1,0,0,1,5,58644,90,0,0,61.9,42,0,2690,左后卫,迪涅,6.21,0,0,1,0,14,埃弗顿,0,0,3,0
0,0,0,1,25,0,0,0,0,1,0,0,0,0,8,5,1,0,0,0,1,0,58649,36,0,0,81.25,16,0,3985,左后卫,杰特罗·威廉斯,6.2,0,0,0,0,4,纽卡斯尔,0,1,1,0
0,2,0,3,26,0,0,0,3,0,0,0,0,0,0,0,1,3,0,1,0,2,58641,70,0,1,88.57,35,0,10392,后腰,特里布尔,6.19,0,0,1,0,209,诺维奇,0,1,2,0
0,1,0,0,23,0,0,0,0,0,1,1,0,0,9,8,0,0,0,0,0,1,58649,26,0,0,81.48,27,0,6522,中场,塞瓦略斯,6.19,0,0,0,0,12,阿森纳,0,0,0,0
0,1,0,3,23,0,0,2,1,0,0,1,0,0,8,5,1,0,0,1,0,3,58650,90,0,0,89.66,58,0,2062,中后卫,克里斯滕森,6.18,0,0,0,0,1,切尔西,0,2,0,0
0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58644,21,0,0,100.0,3,0,20774,中锋,莫伊塞·基恩,6.17,0,0,0,0,14,埃弗顿,0,0,2,0
0,0,0,1,27,0,0,0,0,1,2,0,0,0,7,2,1,2,0,0,0,1,58645,90,0,1,50.0,12,0,6432,中锋,卡勒姆·威尔逊,6.17,0,0,1,1,208,伯恩茅斯,0,1,1,0
0,2,0,0,26,0,0,0,0,1,1,3,0,0,19,16,1,0,0,0,0,2,58642,90,0,0,82.98,47,0,6320,前腰,兰奇尼,6.14,0,0,1,1,16,西汉姆联,0,1,5,0
0,3,0,1,27,0,0,0,1,0,0,0,0,0,14,9,1,2,0,2,1,9,58643,90,0,0,71.11,45,0,7,后腰,罗梅乌,6.14,0,0,2,0,15,南安普顿,0,2,2,0
0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58643,6,0,0,0.0,1,0,69,右边锋,列侬,6.13,0,0,0,0,20,伯恩利,0,1,0,0
1,0,0,0,27,0,0,0,1,1,3,1,0,0,12,10,0,2,0,0,1,1,58644,90,0,0,78.13,32,0,18719,左边锋,伯纳德,6.13,0,0,0,0,14,埃弗顿,0,1,6,1
0,0,0,0,27,0,0,0,3,0,2,1,0,0,4,2,1,1,0,1,0,0,58641,90,0,0,90.63,32,0,22335,中场,麦克莱恩,6.12,0,0,0,0,209,诺维奇,0,2,0,0
1,0,0,0,29,0,0,0,0,2,1,0,0,0,7,4,0,0,0,0,1,2,58647,14,0,0,66.67,9,0,251,右中场,奥尔布莱顿,6.12,0,0,2,0,10,莱斯特城,0,0,0,0
0,0,0,0,27,0,0,0,0,0,1,1,0,0,6,4,0,0,0,0,0,0,58641,16,0,0,81.82,11,0,6160,左边锋,萨迪奥·马内,6.12,0,0,0,0,13,利物浦,0,0,0,0
0,0,0,2,26,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,58644,7,0,1,40.0,5,0,440,中锋,维克汉姆,6.11,0,0,0,0,19,水晶宫,0,0,0,0
0,0,0,0,24,0,0,0,0,2,3,1,0,0,11,8,3,3,0,4,0,1,58646,90,0,0,73.91,23,0,10952,中场,威尔·休斯,6.1,0,0,1,0,207,沃特福德,0,1,3,0
0,1,0,3,27,0,0,0,0,0,1,0,0,0,6,3,3,0,0,0,0,1,58642,56,0,0,87.5,24,0,315,中场,威尔希尔,6.1,0,0,0,0,16,西汉姆联,0,1,1,0
0,1,0,1,35,0,0,0,4,6,2,1,0,0,16,13,0,4,0,0,0,2,58646,90,0,0,89.8,49,0,6143,左后卫,霍莱巴斯,6.09,0,0,0,0,207,沃特福德,0,2,0,0
0,1,0,0,21,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,58644,11,0,0,85.71,7,0,10679,中场,汤姆·戴维斯,6.09,0,0,0,0,14,埃弗顿,0,1,0,0
0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58648,2,0,0,0.0,0,0,2862,左边锋,恩库杜,6.07,0,0,1,0,3,热刺,0,0,0,0
0,0,0,1,24,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,58649,19,0,0,66.67,9,0,7441,右边锋,尼古拉斯·佩佩,6.06,0,0,0,0,12,阿森纳,0,0,1,0
0,0,0,0,28,0,0,1,0,0,0,0,0,0,6,4,0,1,0,0,0,0,58650,17,0,0,77.78,9,0,2943,中场,坎特,6.06,0,0,0,0,1,切尔西,0,2,1,1
0,9,0,0,33,0,0,0,1,0,0,0,0,0,11,4,0,0,0,0,0,25,58648,90,0,0,48.39,31,0,494,门将,汤姆·希顿,6.05,0,0,0,0,7,阿斯顿维拉,0,0,0,0
0,0,0,0,21,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,58647,14,0,1,100.0,3,0,19552,中锋,库特罗内,6.05,0,0,0,0,269,狼队,0,0,1,0
0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58646,0,0,0,100.0,3,0,10909,左后卫,贝纳尔多,6.04,0,0,0,0,263,布莱顿,0,0,0,0
0,0,0,0,18,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,0,0,58649,6,0,0,66.67,3,0,61908,左边锋,马丁内利,6.04,0,0,0,0,12,阿森纳,0,0,0,0
0,0,0,0,26,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,1,0,58643,17,0,0,87.5,8,0,7330,左边锋,布法尔,6.02,0,0,0,0,15,南安普顿,0,1,0,0
0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58645,0,0,0,0.0,0,0,7783,中锋,索兰克,6.02,0,0,0,0,208,伯恩茅斯,0,0,0,0
0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,58650,4,0,0,100.0,5,0,49,前腰,胡安·马塔,6.02,0,0,0,0,2,曼联,0,0,0,0
0,0,0,0,21,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,58648,8,0,0,100.0,5,0,19710,中场,道格拉斯·路易斯,6.02,0,0,0,0,7,阿斯顿维拉,0,0,0,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,58641,4,0,0,66.67,3,0,291,中场,米尔纳,6.0,0,0,0,0,13,利物浦,0,0,0,0
0,0,0,1,28,0,0,0,0,0,1,0,0,0,5,5,0,1,0,0,0,0,58646,75,0,0,88.89,9,0,6477,中锋,安德烈·格雷,6.0,0,0,1,1,207,沃特福德,0,0,1,0
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58648,0,0,0,100.0,1,0,54305,后腰,奥利弗·斯基普,6.0,0,0,0,0,3,热刺,0,0,0,0
0,1,0,0,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,58650,4,0,0,60.0,5,0,55834,中锋,梅森·格林伍德,6.0,0,0,1,0,2,曼联,0,0,0,0
1,0,0,1,32,0,1,0,0,3,1,0,0,0,5,4,1,1,0,0,1,1,58642,34,0,0,86.67,15,0,464,右边锋,斯诺德格拉斯,6.0,0,0,0,0,16,西汉姆联,0,0,0,0
0,12,0,0,30,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,20,58649,90,0,0,62.5,24,0,17340,门将,杜布拉夫卡,5.99,0,0,0,0,4,纽卡斯尔,0,0,0,0
0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,58641,7,0,0,66.67,3,0,1625,中锋,德尔米奇,5.98,0,0,0,0,209,诺维奇,0,0,0,0
0,0,0,0,25,0,0,0,0,2,1,2,0,0,14,8,2,1,0,0,1,1,58649,90,0,1,73.08,26,0,8503,前腰,阿尔米隆,5.98,0,0,2,0,4,纽卡斯尔,0,0,5,1
0,3,0,0,25,0,0,0,0,0,2,2,0,0,13,9,2,2,0,0,0,4,58643,90,0,0,72.22,36,0,6402,左边锋,雷蒙德,5.97,0,0,2,1,15,南安普顿,0,0,3,0
0,3,0,2,25,0,0,0,5,0,0,0,0,0,5,1,0,0,0,0,0,14,58643,73,2,0,61.11,36,0,6307,中后卫,杰克·斯蒂芬斯,5.96,0,0,0,0,15,南安普顿,0,0,0,0
0,4,0,1,32,0,0,0,4,0,0,0,1,0,7,5,0,0,0,1,0,10,58648,90,0,0,78.13,32,0,450,右后卫,埃尔莫哈马迪,5.95,0,1,0,0,7,阿斯顿维拉,0,3,0,0
0,1,0,3,26,0,0,0,2,3,0,0,0,0,5,4,2,1,0,1,0,1,58642,90,1,0,85.29,34,0,10989,右后卫,弗雷德里克斯,5.94,0,0,0,0,16,西汉姆联,0,3,1,0
1,0,0,0,25,0,0,0,0,1,3,1,0,0,6,3,0,1,0,0,0,1,58646,45,0,0,76.47,17,0,798,右边锋,德乌洛费乌,5.94,0,0,1,0,207,沃特福德,0,0,2,0
0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,58641,20,0,2,50.0,6,0,27336,左边锋,埃尔南德斯,5.92,0,0,1,0,209,诺维奇,0,0,0,0
0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58643,6,0,0,0.0,0,0,392,中锋,杰伊·罗德里格斯,5.92,0,0,0,0,20,伯恩利,0,0,1,0
0,0,0,0,23,0,0,0,0,1,3,0,0,0,5,4,2,0,0,0,0,0,58642,45,0,0,84.62,13,0,6588,前腰,弗纳尔斯,5.9,0,0,0,0,16,西汉姆联,0,3,1,0
0,0,0,0,28,0,0,0,0,0,2,1,0,0,9,7,1,0,0,0,0,0,58646,45,0,0,88.89,27,0,2127,前腰,罗伯特·佩雷拉,5.89,0,0,3,0,207,沃特福德,0,0,2,0
0,0,0,1,28,0,0,0,1,0,1,0,0,0,3,3,0,1,0,0,0,0,58648,31,0,0,83.33,6,0,918,右边锋,霍塔,5.88,0,0,0,0,7,阿斯顿维拉,0,1,0,0
0,1,0,0,26,0,0,0,1,1,2,0,0,0,18,13,0,1,0,1,0,4,58645,90,0,1,76.47,34,0,18139,右后卫,乔治·鲍多克,5.87,0,0,1,0,507,谢菲尔德联,0,0,0,0
0,2,0,2,30,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,4,58646,90,2,0,79.59,49,0,6365,中后卫,卡斯卡特,5.87,0,0,0,0,207,沃特福德,0,2,1,0
0,0,0,1,26,0,0,0,0,0,0,1,0,0,17,8,2,1,0,1,2,1,58646,90,0,0,75.47,53,0,2788,中场,杜库雷,5.84,0,0,0,0,207,沃特福德,0,1,0,0
1,0,0,2,24,0,0,0,0,3,3,0,0,0,6,5,1,3,0,1,0,0,58648,90,0,0,57.89,19,0,3791,右边锋,埃尔加齐,5.83,0,0,2,1,7,阿斯顿维拉,0,0,3,0
0,1,0,0,26,0,0,0,1,2,2,1,0,0,13,8,1,1,0,0,0,2,58642,66,0,0,75.0,24,0,2219,左边锋,菲利佩·安德森,5.81,0,0,0,0,16,西汉姆联,0,1,0,1
0,0,0,0,27,0,0,0,0,0,1,0,0,0,14,8,1,1,0,3,0,4,58650,73,0,0,82.26,62,0,2409,后腰,若日尼奥,5.79,0,0,1,0,1,切尔西,0,1,1,1
0,0,0,0,28,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,58641,58,0,0,68.75,16,0,25059,前腰,斯蒂佩尔曼,5.78,0,0,3,1,209,诺维奇,0,1,2,0
0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,58650,24,0,0,70.0,10,0,322,中锋,吉鲁,5.77,0,0,0,0,1,切尔西,0,0,1,0
0,0,0,0,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,58646,15,0,0,100.0,1,0,6567,左边锋,苏克塞斯,5.76,0,0,0,0,207,沃特福德,0,0,1,0
0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58648,16,0,0,75.0,4,0,11198,中锋,科德吉,5.75,0,0,0,0,7,阿斯顿维拉,0,0,0,0
1,2,0,2,20,0,1,0,2,3,4,0,0,0,6,4,0,1,0,0,1,10,58643,90,0,1,45.0,20,0,55393,右后卫,扬·瓦莱里,5.74,0,0,0,0,15,南安普顿,0,0,3,0
0,0,0,0,19,0,0,0,0,0,3,1,0,0,2,0,0,1,0,0,0,0,58643,24,0,0,60.0,5,0,42324,中锋,奥巴费米,5.73,0,0,0,0,15,南安普顿,0,0,0,0
0,0,0,0,31,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,58642,24,0,0,100.0,7,0,55,中锋,埃尔南德斯,5.7,0,0,2,1,16,西汉姆联,0,0,0,0
